G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
2755.0,0.9132606900213257,8250.0,11005,0,11005,0,1,1,0,2,1,,0,
0,0.9294626913324497,8250.0,519,0,519,0,2,1,0,2,1,,0,
0,0.6344399733978004,8250.0,2077,0,2077,0,8,1,0,2,1,,0,
0,0.5067362882653061,8250.0,896,0,896,0,9,1,0,2,1,,0,
0,1,8250.0,500,0,500,0,10,1,0,1,1,,0,
