DS_t,agent,day
0.015789473684210527,H2,1
0,H23,1
0,H38,1
0.017543859649122806,H57,1
0,H13,1
0.004093567251461989,H12,1
0,H28,1
0,H33,1
0.008771929824561403,H42,1
0,H93,1
0.004093567251461989,H67,1
0,H53,1
0.11052631578947368,H27,1
0.12339181286549708,H92,1
0,H8,1
0.07309941520467836,H97,1
0.10994152046783626,H22,1
0,H18,1
0.0608187134502924,H7,1
0,H58,1
0.03274853801169591,H52,1
0.025730994152046785,H72,1
0.014035087719298246,H77,1
0.09824561403508772,H47,1
0,H3,1
0,H63,1
0.004093567251461989,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.0456140350877193,H82,1
0.0935672514619883,H62,1
0.07953216374269007,H37,1
0.0029239766081871343,H87,1
0,H48,1
0,H68,1
0.07543859649122807,H17,1
0,H78,1
0,H43,1
0,H99,3
0.018823529411764704,H23,3
0.04,H38,3
0,H49,3
0.005647058823529412,H13,3
0.010352941176470589,H28,3
0.04094117647058824,H33,3
0.0748235294117647,H93,3
0,H74,3
0.05364705882352941,H53,3
0.013647058823529411,H8,3
0,H9,3
0,H59,3
0.02776470588235294,H18,3
0,H34,3
0.05129411764705882,H58,3
0,H24,3
0,H44,3
0,H54,3
0,H64,3
0,H39,3
0.034352941176470586,H3,3
0,H89,3
0.04470588235294118,H63,3
0,H4,3
0.0032941176470588237,H73,3
0.15058823529411763,H88,3
0,H14,3
0,H94,3
0.04376470588235294,H83,3
0.26823529411764707,H98,3
0,H84,3
0,H79,3
0.07011764705882353,H48,3
0.038588235294117645,H68,3
0,H69,3
0.009411764705882352,H78,3
0,H43,3
0,H19,3
0,H29,3
0,H15,5
0.10476663356504469,H99,5
0,H20,5
0.13952333664349553,H49,5
0,H80,5
0,H25,5
0,H85,5
0,H45,5
0,H65,5
0.0014895729890764648,H74,5
0,H60,5
0.05610724925521351,H9,5
0.12760675273088382,H59,5
0,H50,5
0.015392254220456803,H34,5
0.019364448857994043,H24,5
0,H75,5
0,H70,5
0.029791459781529295,H44,5
0,H100,5
0.03426017874875869,H54,5
0.05362462760675273,H64,5
0.020854021847070508,H39,5
0,H55,5
0.004965243296921549,H89,5
0.006951340615690168,H4,5
0.01737835153922542,H14,5
0.024826216484607744,H94,5
0,H30,5
0,H40,5
0.1256206554121152,H84,5
0,H95,5
0.05312810327706058,H79,5
0.11320754716981132,H69,5
0,H35,5
0,H5,5
0.00893743793445879,H19,5
0,H10,5
0,H90,5
0.04220456802383317,H29,5
0.022982885085574573,H15,7
0.025427872860635695,H20,7
0.11100244498777506,H80,7
0,H16,7
0,H61,7
0,H86,7
0.021026894865525673,H25,7
0.06259168704156479,H85,7
0.015647921760391197,H45,7
0.008312958435207823,H65,7
0,H96,7
0.03960880195599022,H60,7
0,H81,7
0,H66,7
0,H71,7
0.026405867970660146,H50,7
0.10709046454767726,H75,7
0,H76,7
0,H56,7
0,H6,7
0.06992665036674817,H70,7
0,H91,7
0,H26,7
0.06259168704156479,H100,7
0,H46,7
0.07432762836185819,H55,7
0,H21,7
0,H31,7
0,H51,7
0,H30,7
0.08068459657701711,H40,7
0.09682151589242054,H95,7
0,H41,7
0.07188264058679707,H35,7
0,H11,7
0.0009779951100244498,H5,7
0.06259168704156479,H10,7
0,H36,7
0,H1,7
0.040097799511002445,H90,7
0,H2,9
0,H57,9
0.12025316455696203,H16,9
0.010223953261927946,H61,9
0.014605647517039922,H86,9
0,H12,9
0.004381694255111977,H96,9
0,H42,9
0.05209347614410906,H81,9
0,H67,9
0,H27,9
0,H92,9
0.005842259006815969,H66,9
0.016553067185978577,H71,9
0,H97,9
0,H22,9
0,H7,9
0,H52,9
0,H72,9
0.04527750730282376,H76,9
0.12171372930866602,H56,9
0.008276533592989289,H6,9
0.05647517039922103,H26,9
0.04527750730282376,H91,9
0,H77,9
0.0189873417721519,H46,9
0,H47,9
0,H32,9
0.124634858812074,H21,9
0.04089581304771178,H31,9
0.08568646543330087,H51,9
0,H82,9
0,H62,9
0,H37,9
0.02531645569620253,H41,9
0,H87,9
0.03992210321324245,H11,9
0,H17,9
0.023369036027263874,H36,9
0.14021421616358326,H1,9
