G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.18923351285600357,20000,1033,476,1033,0,1,0.5392061955469506,476,10,10,,0.46079380445304935,1
0,0.19865752041073984,20000,1308,826,1308,0,2,0.36850152905198774,826,10,10,,0.6314984709480123,1
0,0.19476144265570441,20000,1227,579,1227,0,3,0.5281173594132029,579,9,9,,0.4718826405867971,1
0,0.15556904907625607,20000,789,789,789,0,4,0,789,10,10,,1,1
0,0.19421260586562591,20000,477,477,477,0,5,0,477,8,8,,1,1
0,0.16442896082321254,20000,1245,661,1245,0,6,0.46907630522088356,661,10,10,,0.5309236947791165,1
0,0.31963704001700405,20000,1047,521,1047,0,7,0.5023877745940784,521,10,10,,0.4976122254059217,1
0,0.18992921983486583,20000,1168,577,1168,0,8,0.5059931506849316,577,10,10,,0.4940068493150685,1
0,0.1956939153929448,20000,1031,450,1031,0,9,0.5635305528612997,450,10,10,,0.4364694471387003,1
0,0.2970653398757151,20000,627,323,627,0,10,0.48484848484848486,323,10,10,,0.5151515151515151,1
