run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_04a2e2622399,active,H2,PAY_f7f47435012b,1,6167,repaid,0,1,2312.10,sell_before
balanced_active_04a2e2622399,active,H2,PAY_40612408332c,1,500,repaid,0,1,2312.10,sell_before
balanced_active_04a2e2622399,active,H1,PAY_61fb9f3c5f6e,2,2569,repaid,0,0,0,no_trade
balanced_active_04a2e2622399,active,H1,PAY_63976b2c51b7,2,500,repaid,0,0,0,no_trade
balanced_active_04a2e2622399,active,H5,PAY_22bd166e2d0b,8,2332,repaid,0,0,0,no_trade
balanced_active_04a2e2622399,active,H5,PAY_30d76f436b89,8,500,repaid,0,0,0,no_trade
balanced_active_04a2e2622399,active,H4,PAY_230a599b7465,9,699,repaid,0,0,0,no_trade
balanced_active_04a2e2622399,active,H4,PAY_728034edc22d,9,500,repaid,0,0,0,no_trade
balanced_active_04a2e2622399,active,H3,PAY_29e7e17bdf03,10,730,repaid,1,0,-2825.90,hold_to_maturity
balanced_active_04a2e2622399,active,H3,PAY_de0c099d5fb1,10,500,repaid,1,0,-2825.90,hold_to_maturity
