run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_f4b05a3ce708,active,H2,PAY_606aa67d1682,1,2811,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H2,PAY_09efb46232cf,1,500,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H1,PAY_29358397e09d,2,3344,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H1,PAY_f398d2478b23,2,500,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H5,PAY_de73de5d4947,8,3091,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H5,PAY_f54298f01f3b,8,500,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H4,PAY_205dfc681911,9,1960,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H4,PAY_c4252b9fa7a0,9,500,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H3,PAY_ba6d90c20f2f,10,1291,repaid,0,0,0,no_trade
balanced_active_f4b05a3ce708,active,H3,PAY_6da942c63c09,10,500,repaid,0,0,0,no_trade
