G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.6708464734401411,27000.0,2407,2407,2407,0,1,0,2407,2,1,,1,1
0,0.7943173503393222,27000.0,4296,4296,4296,0,2,0,4296,2,1,,1,1
0,0.7007025634711306,27000.0,2729,2729,2729,0,8,0,2729,2,1,,1,1
0,0.7627377116487458,27000.0,3635,3635,3635,0,9,0,3635,2,1,,1,1
0,0.6162264087186066,27000.0,1931,1931,1931,0,10,0,1931,2,1,,1,1
