run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_47aa48b2a6f5,active,H2,PAY_cba5eaebcb94,1,4149,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H2,PAY_7834f43ffb17,1,500,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H5,PAY_b3173fd9a74b,3,1050,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H5,PAY_9bf59f1af757,3,500,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H3,PAY_34b260f31fb4,5,3524,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H3,PAY_1ac4a31ad7ac,5,500,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H1,PAY_cca5aee26943,7,754,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H1,PAY_8fe28e62e0e8,7,500,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H4,PAY_bd45b6bd93be,9,3019,repaid,0,0,0,no_trade
balanced_active_47aa48b2a6f5,active,H4,PAY_9dcc328ef694,9,500,repaid,0,0,0,no_trade
