run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_0b1d19f000d9,active,H2,PAY_9bad70004bd5,1,2001,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H2,PAY_a9dea644e529,1,500,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H5,PAY_8db86180be5f,3,952,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H5,PAY_898e94d38be7,3,500,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H3,PAY_f41501c3ea56,5,6870,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H3,PAY_a0054f3744e8,5,500,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H1,PAY_90905f5e8eb3,7,516,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H1,PAY_4462e5916365,7,500,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H4,PAY_a8c7643ee7b5,9,2158,repaid,0,0,0,no_trade
balanced_active_0b1d19f000d9,active,H4,PAY_e6cd5c722e18,9,500,repaid,0,0,0,no_trade
