G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.14088573222487902,26875,1901,413,1901,0,1,0.7827459231983167,413,13,10,,0.21725407680168332,1
0,0.14790809327846366,26875,2160,0,2160,0,2,1,0,13,10,,0,
0,0.16551185322730871,26875,1969,0,1969,0,3,1,0,13,10,,0,
0,0.12551694723555182,26875,1522,0,1522,0,4,1,0,13,10,,0,
0,0.10226711920712908,26875,979,0,979,0,5,1,0,13,10,,0,
0,0.1127340375727325,26875,1066,0,1066,0,6,1,0,13,10,,0,
0,0.13968986287325388,26875,1224,0,1224,0,7,1,0,13,10,,0,
0,0.12792284268268098,26875,1535,0,1535,0,8,1,0,13,10,,0,
0,0.15469066030435416,26875,1454,0,1454,0,9,1,0,13,10,,0,
0,0.09590204912879055,26875,1142,0,1142,0,10,1,0,13,10,,0,
