run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_0891a5e39e54,active,H2,PAY_8e56bb35117c,1,3718,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H2,PAY_2f997ecb5c76,1,500,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H1,PAY_c089a981159c,2,746,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H1,PAY_73b8df20bb49,2,500,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H5,PAY_26c1aebbd471,8,4345,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H5,PAY_46a80279688c,8,500,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H4,PAY_063e5d1502d3,9,2066,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H4,PAY_c92d16d6cef3,9,500,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H3,PAY_e27b4c13f09c,10,1622,repaid,0,0,0,no_trade
balanced_active_0891a5e39e54,active,H3,PAY_6e96aed5e9af,10,500,repaid,0,0,0,no_trade
