run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_9635a206f96d,active,H2,PAY_c6da697ec51a,1,2401,repaid,0,1,3009.60,sell_before
balanced_active_9635a206f96d,active,H2,PAY_b6e050aec595,1,500,repaid,0,1,3009.60,sell_before
