agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,8125.0,,-8125.0,0,8125.0,0.0,0.0
H1,,,,62.5,56,,,,156,-37.5,118.5,156,0.0,0.0
H2,,,,62.5,131,,,,108,85.5,193.5,108,0.0,0.0
H3,,,,62.5,83,,,,114,31.5,145.5,114,0.0,0.0
H4,,,,62.5,89,,,,34,117.5,151.5,34,0.0,0.0
H5,,,,62.5,9,,,,182,-110.5,71.5,182,0.0,0.0
H6,,,,62.5,157,,,,76,143.5,219.5,76,0.0,0.0
H7,,,,62.5,51,,,,84,29.5,113.5,84,0.0,0.0
H8,,,,62.5,59,,,,131,-9.5,121.5,131,0.0,0.0
H9,,,,62.5,106,,,,183,-14.5,168.5,183,0.0,0.0
H10,,,,62.5,158,,,,37,183.5,220.5,37,0.0,0.0
H11,,,,62.5,12,,,,89,-14.5,74.5,89,0.0,0.0
H12,,,,62.5,64,,,,96,30.5,126.5,96,0.0,0.0
H13,,,,62.5,71,,,,91,42.5,133.5,91,0.0,0.0
H14,,,,62.5,66,,,,25,103.5,128.5,25,0.0,0.0
H15,,,,62.5,0,,,,34,28.5,62.5,34,0.0,0.0
H16,,,,62.5,9,,,,25,46.5,71.5,25,0.0,0.0
H17,,,,62.5,0,,,,28,34.5,62.5,28,0.0,0.0
H18,,,,62.5,3,,,,106,-40.5,65.5,106,0.0,0.0
H19,,,,62.5,81,,,,229,-85.5,143.5,229,0.0,0.0
H20,,,,62.5,204,,,,226,40.5,266.5,226,0.0,0.0
H21,,,,62.5,201,,,,35,228.5,263.5,35,0.0,0.0
H22,,,,62.5,10,,,,632,-559.5,72.5,632,0.0,0.0
H23,,,,62.5,607,,,,336,333.5,669.5,336,0.0,0.0
H24,,,,62.5,311,,,,239,134.5,373.5,239,0.0,0.0
H25,,,,62.5,214,,,,95,181.5,276.5,95,0.0,0.0
H26,,,,62.5,70,,,,394,-261.5,132.5,394,0.0,0.0
H27,,,,62.5,369,,,,49,382.5,431.5,49,0.0,0.0
H28,,,,62.5,24,,,,979,-892.5,86.5,979,0.0,0.0
H29,,,,62.5,954,,,,96,920.5,1016.5,96,0.0,0.0
H30,,,,62.5,71,,,,347,-213.5,133.5,347,0.0,0.0
H31,,,,62.5,322,,,,39,345.5,384.5,39,0.0,0.0
H32,,,,62.5,14,,,,70,6.5,76.5,70,0.0,0.0
H33,,,,62.5,45,,,,27,80.5,107.5,27,0.0,0.0
H34,,,,62.5,2,,,,36,28.5,64.5,36,0.0,0.0
H35,,,,62.5,11,,,,29,44.5,73.5,29,0.0,0.0
H36,,,,62.5,4,,,,1130,-1063.5,66.5,1130,0.0,0.0
H37,,,,62.5,1105,,,,30,1137.5,1167.5,30,0.0,0.0
H38,,,,62.5,5,,,,65,2.5,67.5,65,0.0,0.0
H39,,,,62.5,40,,,,35,67.5,102.5,35,0.0,0.0
H40,,,,62.5,10,,,,42,30.5,72.5,42,0.0,0.0
H41,,,,62.5,17,,,,94,-14.5,79.5,94,0.0,0.0
H42,,,,62.5,69,,,,30,101.5,131.5,30,0.0,0.0
H43,,,,62.5,5,,,,231,-163.5,67.5,231,0.0,0.0
H44,,,,62.5,206,,,,177,91.5,268.5,177,0.0,0.0
H45,,,,62.5,152,,,,46,168.5,214.5,46,0.0,0.0
H46,,,,62.5,21,,,,25,58.5,83.5,25,0.0,0.0
H47,,,,62.5,0,,,,135,-72.5,62.5,135,0.0,0.0
H48,,,,62.5,110,,,,297,-124.5,172.5,297,0.0,0.0
H49,,,,62.5,272,,,,189,145.5,334.5,189,0.0,0.0
H50,,,,62.5,164,,,,27,199.5,226.5,27,0.0,0.0
H51,,,,62.5,2,,,,47,17.5,64.5,47,0.0,0.0
H52,,,,62.5,22,,,,58,26.5,84.5,58,0.0,0.0
H53,,,,62.5,33,,,,26,69.5,95.5,26,0.0,0.0
H54,,,,62.5,1,,,,239,-175.5,63.5,239,0.0,0.0
H55,,,,62.5,214,,,,32,244.5,276.5,32,0.0,0.0
H56,,,,62.5,7,,,,68,1.5,69.5,68,0.0,0.0
H57,,,,62.5,43,,,,27,78.5,105.5,27,0.0,0.0
H58,,,,62.5,2,,,,37,27.5,64.5,37,0.0,0.0
H59,,,,62.5,12,,,,130,-55.5,74.5,130,0.0,0.0
H60,,,,62.5,105,,,,65,102.5,167.5,65,0.0,0.0
H61,,,,62.5,40,,,,31,71.5,102.5,31,0.0,0.0
H62,,,,62.5,6,,,,25,43.5,68.5,25,0.0,0.0
H63,,,,62.5,0,,,,31,31.5,62.5,31,0.0,0.0
H64,,,,62.5,6,,,,245,-176.5,68.5,245,0.0,0.0
H65,,,,62.5,220,,,,67,215.5,282.5,67,0.0,0.0
H66,,,,62.5,42,,,,131,-26.5,104.5,131,0.0,0.0
H67,,,,62.5,106,,,,382,-213.5,168.5,382,0.0,0.0
H68,,,,62.5,357,,,,317,102.5,419.5,317,0.0,0.0
H69,,,,62.5,292,,,,298,56.5,354.5,298,0.0,0.0
H70,,,,62.5,273,,,,26,309.5,335.5,26,0.0,0.0
H71,,,,62.5,1,,,,82,-18.5,63.5,82,0.0,0.0
H72,,,,62.5,57,,,,25,94.5,119.5,25,0.0,0.0
H73,,,,62.5,0,,,,71,-8.5,62.5,71,0.0,0.0
H74,,,,62.5,46,,,,63,45.5,108.5,63,0.0,0.0
H75,,,,62.5,38,,,,226,-125.5,100.5,226,0.0,0.0
H76,,,,62.5,201,,,,235,28.5,263.5,235,0.0,0.0
H77,,,,62.5,210,,,,542,-269.5,272.5,542,0.0,0.0
H78,,,,62.5,517,,,,1070,-490.5,579.5,1070,0.0,0.0
H79,,,,62.5,1045,,,,139,968.5,1107.5,139,0.0,0.0
H80,,,,62.5,114,,,,87,89.5,176.5,87,0.0,0.0
H81,,,,62.5,62,,,,56,68.5,124.5,56,0.0,0.0
H82,,,,62.5,31,,,,227,-133.5,93.5,227,0.0,0.0
H83,,,,62.5,202,,,,25,239.5,264.5,25,0.0,0.0
H84,,,,62.5,0,,,,26,36.5,62.5,26,0.0,0.0
H85,,,,62.5,1,,,,32,31.5,63.5,32,0.0,0.0
H86,,,,62.5,7,,,,106,-36.5,69.5,106,0.0,0.0
H87,,,,62.5,81,,,,136,7.5,143.5,136,0.0,0.0
H88,,,,62.5,111,,,,58,115.5,173.5,58,0.0,0.0
H89,,,,62.5,33,,,,74,21.5,95.5,74,0.0,0.0
H90,,,,62.5,49,,,,25,86.5,111.5,25,0.0,0.0
H91,,,,62.5,0,,,,268,-205.5,62.5,268,0.0,0.0
H92,,,,62.5,243,,,,160,145.5,305.5,160,0.0,0.0
H93,,,,62.5,135,,,,161,36.5,197.5,161,0.0,0.0
H94,,,,62.5,136,,,,69,129.5,198.5,69,0.0,0.0
H95,,,,62.5,44,,,,135,-28.5,106.5,135,0.0,0.0
H96,,,,62.5,110,,,,108,64.5,172.5,108,0.0,0.0
H97,,,,62.5,83,,,,47,98.5,145.5,47,0.0,0.0
H98,,,,62.5,22,,,,102,-17.5,84.5,102,0.0,0.0
