kappa,concentration,mu,monotonicity,seed,face_value,outside_mid_ratio,big_entity_share,delta_passive,delta_active,trading_effect,trading_relief_ratio,phi_passive,phi_active,passive_run_id,passive_status,active_run_id,active_status,dealer_total_pnl,dealer_total_return,total_trades
4,2,0.75,0,160,20,1.0,0.25,1,0.9364581944259234564608614482,0.0635418055740765435391385518,0.0635418055740765435391385518,0,0.06354180557407654353913855181,balanced_passive_184e65aa440b,completed,balanced_active_9d676aefee8f,completed,0.0,0.0,7
4,2,1,0,161,20,1.0,0.25,1,0.8841101553644062145762485830,0.1158898446355937854237514170,0.1158898446355937854237514170,0,0.1158898446355937854237514170,balanced_passive_6bcbc482eca0,completed,balanced_active_442eaae7be8c,completed,0.0,0.0,7
4,5,0,0,162,20,1.0,0.25,1,0.9171889585278037071609547940,0.0828110414721962928390452060,0.0828110414721962928390452060,0,0.08281104147219629283904520603,balanced_passive_6ec16bee02da,completed,balanced_active_0de21dcc9f19,completed,0.0,0.0,6
4,5,0.25,0,163,20,1.0,0.25,1,1,0,0,0,0,balanced_passive_96428fe9de92,completed,balanced_active_ee08c62ffcf8,completed,0.0,0.0,7
4,5,0.5,0,164,20,1.0,0.25,1,1,0,0,0,0,balanced_passive_06307ae42147,completed,balanced_active_93ebd8119b5e,completed,0.0,0.0,7
4,5,0.75,0,165,20,1.0,0.25,1,1,0,0,0,0,balanced_passive_90406dee6730,completed,balanced_active_34dda91ffe36,completed,0.0,0.0,7
4,5,1,0,166,20,1.0,0.25,1,1,0,0,0,0,balanced_passive_5abe4f0c5bc4,completed,balanced_active_1ad4dd3dbf59,completed,0.0,0.0,7
0.25,0.2,0,0,167,20,0.9,0.25,0.9698626483531137484997999733,0.9987331644219229230564075210,-0.0288705160688091745566075477,-0.02976763371373573490994087725,0.03013735164688625150020002667,0.001266835578077076943592478997,balanced_passive_1d81b176df0f,completed,balanced_active_444161c2568e,completed,0.0,0.0,2
0.25,0.2,0.25,0,168,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_71265df46bff,completed,balanced_active_138046ca06f5,completed,0.0,0.0,0
0.25,0.2,0.5,0,169,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_175ece5e0550,completed,balanced_active_2f0db0274d4b,completed,0.0,0.0,0
0.25,0.2,0.75,0,170,20,0.9,0.25,0.8941121557644862305794492232,0.8941121557644862305794492232,0E-28,0,0.1058878442355137694205507768,0.1058878442355137694205507768,balanced_passive_bad6f2f4bd9f,completed,balanced_active_f43b6f86f21e,completed,0.0,0.0,2
0.25,0.2,1,0,171,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_c2931c06cbf5,completed,balanced_active_26dc6fd22f3e,completed,0.0,0.0,0
0.25,0.5,0,0,172,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_c947df21ff7b,completed,balanced_active_e6821c0ceab4,completed,0.0,0.0,0
0.25,0.5,0.25,0,173,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_de21d0295edb,completed,balanced_active_8eda74156194,completed,0.0,0.0,0
0.25,0.5,0.5,0,174,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_add71778fdee,completed,balanced_active_7ddb039722ef,completed,0.0,0.0,0
0.25,0.5,0.75,0,175,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_65598c29e72d,completed,balanced_active_2a42402095cc,completed,0.0,0.0,0
0.25,0.5,1,0,176,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_c53d94d836a6,completed,balanced_active_32ff7884570d,completed,0.0,0.0,0
0.25,1,0,0,177,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_f29a988386c9,completed,balanced_active_3448860fa33b,completed,0.0,0.0,0
0.25,1,0.25,0,178,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_e12468556e31,completed,balanced_active_c1910bf10cdc,completed,0.0,0.0,0
0.25,1,0.5,0,179,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_be774f707362,completed,balanced_active_b6952baefe71,completed,0.0,0.0,0
0.25,1,0.75,0,180,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_d2159ddeefe0,completed,balanced_active_4a2d0377d17c,completed,0.0,0.0,0
0.25,1,1,0,181,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_7ca09181f390,completed,balanced_active_b4dad6417b38,completed,0.0,0.0,0
0.25,2,0,0,182,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_8bdd56e28f4d,completed,balanced_active_c6e356d6cc7c,completed,0.0,0.0,0
0.25,2,0.25,0,183,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_d4414536d383,completed,balanced_active_ee27f74444d3,completed,0.0,0.0,0
0.25,2,0.5,0,184,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_6aa1f154c86c,completed,balanced_active_e3c1006d2724,completed,0.0,0.0,0
0.25,2,0.75,0,185,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_9b62e6613de0,completed,balanced_active_0afc08037825,completed,0.0,0.0,0
0.25,2,1,0,186,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_786536c07f85,completed,balanced_active_82f053c900a8,completed,0.0,0.0,0
0.25,5,0,0,187,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_9e1274106f5e,completed,balanced_active_3d9fd300c9dc,completed,0.0,0.0,0
0.25,5,0.25,0,188,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_7449fc690319,completed,balanced_active_dfb307ffba66,completed,0.0,0.0,0
0.25,5,0.5,0,189,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_a8bc5c4728e4,completed,balanced_active_382c1bb6a4c0,completed,0.0,0.0,0
0.25,5,0.75,0,190,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_4482cbdc425c,completed,balanced_active_6068270138c9,completed,0.0,0.0,0
0.25,5,1,0,191,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_f82f60b13fd6,completed,balanced_active_282877bda9cb,completed,0.0,0.0,0
0.5,0.2,0,0,192,20,0.9,0.25,0.8455024338200973528038941122,0.8455024338200973528038941122,0E-28,0,0.1544975661799026471961058878,0.1544975661799026471961058878,balanced_passive_7d0376b24d67,completed,balanced_active_713327d6334c,completed,0.0,0.0,2
0.5,0.2,0.25,0,193,20,0.9,0.25,0.8148419789305240698759834645,0.8148419789305240698759834645,0E-28,0,0.1851580210694759301240165355,0.1851580210694759301240165355,balanced_passive_bac73d0cb3fe,completed,balanced_active_7a36640a8f72,completed,0.0,0.0,2
0.5,0.2,0.5,0,194,20,0.9,0.25,0.7185437087417483496699339868,0.7185437087417483496699339868,0E-28,0,0.2814562912582516503300660132,0.2814562912582516503300660132,balanced_passive_988867565e98,completed,balanced_active_a6f3750d4000,completed,0.0,0.0,2
0.5,0.2,0.75,0,195,20,0.9,0.25,0.5617415655420722763035071343,1,-0.4382584344579277236964928657,-0.7801780415430267062314540059,0.4382584344579277236964928657,0,balanced_passive_870a4fa75956,completed,balanced_active_363f5a54f384,completed,0.0,0.0,2
0.5,0.2,1,0,196,20,0.9,0.25,0.9652597186103887444155497766,0.9652597186103887444155497766,0E-28,0,0.03474028138961125558445022338,0.03474028138961125558445022338,balanced_passive_80610f66d856,completed,balanced_active_c9e8a7190e52,completed,0.0,0.0,4
0.5,0.5,0,0,197,20,0.9,0.25,1,0.03333777837044939325243365780,0.9666622216295506067475663422,0.9666622216295506067475663422,0,0.9666622216295506067475663422,balanced_passive_c9fc92665dae,completed,balanced_active_70c0b88ccba4,completed,0.0,0.0,3
0.5,0.5,0.25,0,198,20,0.9,0.25,0.9407960530702046803120208014,1,-0.0592039469297953196879791986,-0.06292962936716037134150662602,0.05920394692979531968797919861,0,balanced_passive_f129f9bbfdef,completed,balanced_active_4b48e0bb8da6,completed,0.0,0.0,2
0.5,0.5,0.5,0,199,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_6306f4b72c5c,completed,balanced_active_c8ddb8744e6a,completed,0.0,0.0,0
0.5,0.5,0.75,0,200,20,0.9,0.25,0.6826910254700626750233364449,0.6826910254700626750233364449,0E-28,0,0.3173089745299373249766635551,0.3173089745299373249766635551,balanced_passive_5a65e01e0070,completed,balanced_active_2b3b8d0a4a66,completed,0.0,0.0,4
0.5,0.5,1,0,201,20,0.9,0.25,0.03333555570371358090539369293,0.03333555570371358090539369293,0E-29,0,0.9666644442962864190946063071,0.9666644442962864190946063071,balanced_passive_beaac8e615b1,completed,balanced_active_dedd7fcda513,completed,0.0,0.0,2
0.5,1,0,0,202,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_90b4a1f501aa,completed,balanced_active_568a8ed711af,completed,0.0,0.0,0
0.5,1,0.25,0,203,20,0.9,0.25,1,0.6663332666533306661332266453,0.3336667333466693338667733547,0.3336667333466693338667733547,0,0.3336667333466693338667733547,balanced_passive_8a9e083acb00,completed,balanced_active_b1d85268eb7d,completed,0.0,0.0,2
0.5,1,0.5,0,204,20,0.9,0.25,0,1,-1,0,1,0,balanced_passive_f914cb2afd0c,completed,balanced_active_df45f7db5413,completed,0.0,0.0,2
0.5,1,0.75,0,205,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_c723089fcfbe,completed,balanced_active_f8b45dda7494,completed,0.0,0.0,0
0.5,1,1,0,206,20,0.9,0.25,0.5556740898786504867315642086,1,-0.4443259101213495132684357914,-0.7996160307175425965922726181,0.4443259101213495132684357914,0,balanced_passive_ef8d7005eaa4,completed,balanced_active_89524a22f1ff,completed,0.0,0.0,2
0.5,2,0,0,207,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_59c016b34315,completed,balanced_active_32b34dc21047,completed,0.0,0.0,0
0.5,2,0.25,0,208,20,0.9,0.25,0,0.9281237498333111081477530337,-0.9281237498333111081477530337,0,1,0.07187625016668889185224696626,balanced_passive_dc62bd7f8a2a,completed,balanced_active_e2deffaa5377,completed,0.0,0.0,2
0.5,2,0.5,0,209,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_1bf9efaed19f,completed,balanced_active_d5e0588294b4,completed,0.0,0.0,0
0.5,2,0.75,0,210,20,0.9,0.25,0.6686003867440154697606187904,0,0.6686003867440154697606187904,1,0.3313996132559845302393812096,1,balanced_passive_f748573f28a1,completed,balanced_active_286be0cf015c,completed,0.0,0.0,2
0.5,2,1,0,211,20,0.9,0.25,0.6420189358581144152553673823,0,0.6420189358581144152553673823,1,0.3579810641418855847446326177,1,balanced_passive_8a86d3b28b23,completed,balanced_active_83085c6cf5cb,completed,0.0,0.0,2
0.5,5,0,0,212,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_c83b5648d192,completed,balanced_active_7d91df51e045,completed,0.0,0.0,0
0.5,5,0.25,0,213,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_88e85c2e1f48,completed,balanced_active_d750615af8d9,completed,0.0,0.0,0
0.5,5,0.5,0,214,20,0.9,0.25,0.8473796506200826776903587145,0.4979997332977730364048539805,0.3493799173223096412855047340,0.4123062396726729089621528051,0.1526203493799173223096412855,0.5020002667022269635951460195,balanced_passive_484a2fa92695,completed,balanced_active_483c81bcb418,completed,0.0,0.0,2
0.5,5,0.75,0,215,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_48950b9dbebd,completed,balanced_active_d50901755596,completed,0.0,0.0,0
0.5,5,1,0,216,20,0.9,0.25,0,0,0,0,1,1,balanced_passive_e062111f0e81,completed,balanced_active_f13fb8f91fcb,completed,0.0,0.0,0
1,0.2,0,0,217,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_5d62a82e56f2,completed,balanced_active_c5e714d5aa89,completed,0.0,0.0,2
1,0.2,0.25,0,218,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_063b1c4f4748,completed,balanced_active_3bd220b5f5f4,completed,0.0,0.0,2
1,0.2,0.5,0,219,20,0.9,0.25,0.8999866648886518202426990265,0.8999866648886518202426990265,0E-28,0,0.1000133351113481797573009735,0.1000133351113481797573009735,balanced_passive_204d63dbe52a,completed,balanced_active_aa5f4ebebb1f,completed,0.0,0.0,2
1,0.2,0.75,0,220,20,0.9,0.25,0.9658621149486598213095079344,0.9658621149486598213095079344,0E-28,0,0.03413788505134017869049206561,0.03413788505134017869049206561,balanced_passive_fe5eb04fdd9d,completed,balanced_active_9cea155619b6,completed,0.0,0.0,6
1,0.2,1,0,221,20,0.9,0.25,0.9212509168500366740014669601,0.9212509168500366740014669601,0E-28,0,0.07874908314996332599853303994,0.07874908314996332599853303994,balanced_passive_068a18c38243,completed,balanced_active_b347aa4f1714,completed,0.0,0.0,2
1,0.5,0,0,222,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_bf625ed1615e,completed,balanced_active_23eca9e427d8,completed,0.0,0.0,3
1,0.5,0.25,0,223,20,0.9,0.25,1,0.7722877908915116356604654264,0.2277122091084883643395345736,0.2277122091084883643395345736,0,0.2277122091084883643395345736,balanced_passive_e590b5aa73d0,completed,balanced_active_33ac03661c09,completed,0.0,0.0,6
1,0.5,0.5,0,224,20,0.9,0.25,0.8277103613815175356714228564,0.8277103613815175356714228564,0E-28,0,0.1722896386184824643285771436,0.1722896386184824643285771436,balanced_passive_9a27f093f6aa,completed,balanced_active_71098cff6f0a,completed,0.0,0.0,2
1,0.5,0.75,0,225,20,0.9,0.25,1,0.7559349159775940250733528941,0.2440650840224059749266471059,0.2440650840224059749266471059,0,0.2440650840224059749266471059,balanced_passive_8b8370529095,completed,balanced_active_8dc0d27860d4,completed,0.0,0.0,6
1,0.5,1,0,226,20,0.9,0.25,0.7906387518335778103747166289,0.9660621416188825176690225363,-0.1754233897853047072943059074,-0.2218755270703322651374599426,0.2093612481664221896252833711,0.03393785838111748233097746366,balanced_passive_197027d6f9bf,completed,balanced_active_7f0f25fc444d,completed,0.0,0.0,4
1,1,0,0,227,20,0.9,0.25,0.9173223096412855047339645286,0.9173223096412855047339645286,0E-28,0,0.08267769035871449526603547140,0.08267769035871449526603547140,balanced_passive_7d9adcd6bd60,completed,balanced_active_d673c3d9f9cd,completed,0.0,0.0,4
1,1,0.25,0,228,20,0.9,0.25,1,0.7621524304860972194438887778,0.2378475695139027805561112222,0.2378475695139027805561112222,0,0.2378475695139027805561112222,balanced_passive_df2585429553,completed,balanced_active_774260a652a5,completed,0.0,0.0,6
1,1,0.5,0,229,20,0.9,0.25,0.9249949996666444429628641909,0.9249949996666444429628641909,0E-28,0,0.07500500033335555703713580905,0.07500500033335555703713580905,balanced_passive_38fdbf47f249,completed,balanced_active_96c4094569d1,completed,0.0,0.0,4
1,1,0.75,0,230,20,0.9,0.25,0.6323264652930586117223444689,0.9257184770287390811495632460,-0.2933920117356804694272187771,-0.4639881893915427607297268797,0.3676735347069413882776555311,0.07428152297126091885043675402,balanced_passive_6a33dbbbdd1c,completed,balanced_active_912f62e550f7,completed,0.0,0.0,5
1,1,1,0,231,20,0.9,0.25,1,0.7878242315129692605187704208,0.2121757684870307394812295792,0.2121757684870307394812295792,0,0.2121757684870307394812295792,balanced_passive_c90b4175f39a,completed,balanced_active_cd29e736d841,completed,0.0,0.0,4
1,2,0,0,232,20,0.9,0.25,0,0.06668000266720010668800426750,-0.06668000266720010668800426750,0,1,0.9333199973327998933119957325,balanced_passive_9ad188f1114f,completed,balanced_active_aff583da14aa,completed,0.0,0.0,5
1,2,0.25,0,233,20,0.9,0.25,0.8370340734813629392545175702,0.8036940721477628859105154364,0.0333400013336000533440021338,0.03983111606787222177965426596,0.1629659265186370607454824298,0.1963059278522371140894845636,balanced_passive_c968e534992d,completed,balanced_active_6ff59943d40f,completed,0.0,0.0,6
1,2,0.5,0,234,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_a8a09a7ca238,completed,balanced_active_736ebf9ef2c8,completed,0.0,0.0,4
1,2,0.75,0,235,20,0.9,0.25,0.9405920789438591812241632218,0.9405920789438591812241632218,0E-28,0,0.05940792105614081877583677824,0.05940792105614081877583677824,balanced_passive_eb9c41f90999,completed,balanced_active_67fea621bbc3,completed,0.0,0.0,6
1,2,1,0,236,20,0.9,0.25,1,0.7732879909315196372607854904,0.2267120090684803627392145096,0.2267120090684803627392145096,0,0.2267120090684803627392145096,balanced_passive_93e756e7ce8c,completed,balanced_active_e3e4e43f8f89,completed,0.0,0.0,6
1,5,0,0,237,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_9f6e4f6ddc73,completed,balanced_active_14c3860e6ccd,completed,0.0,0.0,4
1,5,0.25,0,238,20,0.9,0.25,0.03334000133360005334400213377,0.8563712742548509701940388078,-0.8230312729212509168500366740,-24.68599999999999999999999999,0.9666599986663999466559978662,0.1436287257451490298059611922,balanced_passive_b8e4c3034372,completed,balanced_active_e49b1ccf36be,completed,0.0,0.0,4
1,5,0.5,0,239,20,0.9,0.25,1,0.7734213509368540374741614990,0.2265786490631459625258385010,0.2265786490631459625258385010,0,0.2265786490631459625258385010,balanced_passive_fc212eb64bf3,completed,balanced_active_f675984bd698,completed,0.0,0.0,6
1,5,0.75,0,240,20,0.9,0.25,0.8382450993465795439391918923,0.8049073209761301506867582344,0.0333377783704493932524336579,0.03977091950365892459433662115,0.1617549006534204560608081077,0.1950926790238698493132417656,balanced_passive_e9c3666eaf11,completed,balanced_active_fc59c980e699,completed,0.0,0.0,6
1,5,1,0,241,20,0.9,0.25,0.8375116682224296572876383518,0.8375116682224296572876383518,0E-28,0,0.1624883317775703427123616482,0.1624883317775703427123616482,balanced_passive_8fc186bd3a55,completed,balanced_active_47df0d5b8490,completed,0.0,0.0,5
2,0.2,0,0,242,20,0.9,0.25,0.9969995999466595546072809708,0.9969995999466595546072809708,0E-28,0,0.003000400053340445392719029204,0.003000400053340445392719029204,balanced_passive_3d2a5e2baabc,completed,balanced_active_3bc37749c1c0,completed,0.0,0.0,2
2,0.2,0.25,0,243,20,0.9,0.25,0.8559903993599573304886992466,0.8559903993599573304886992466,0E-28,0,0.1440096006400426695113007534,0.1440096006400426695113007534,balanced_passive_07e23a1c86bf,completed,balanced_active_9abab0e49674,completed,0.0,0.0,2
2,0.2,0.5,0,244,20,0.9,0.25,0.9179223896519535938125083344,0.8845846112815042005600746766,0.0333377783704493932524336578,0.03631873320258589380402411562,0.08207761034804640618749166556,0.1154153887184957994399253234,balanced_passive_b75776b1a3f3,completed,balanced_active_90660ce13b58,completed,0.0,0.0,5
2,0.2,0.75,0,245,20,0.9,0.25,0.8533039941321597652863906115,0.9366539974661598986463959459,-0.0833500033340001333600053344,-0.09767914354926936000625146518,0.1466960058678402347136093885,0.06334600253384010135360405414,balanced_passive_1d23b77b764c,completed,balanced_active_7331328afc77,completed,0.0,0.0,4
2,0.2,1,0,246,20,0.9,0.25,0.9370582744365915455394052540,0.9037204960661421522869715962,0.0333377783704493932524336578,0.03557705991176889141881314926,0.06294172556340845446059474597,0.09627950393385784771302840379,balanced_passive_60796e8106ac,completed,balanced_active_2e5a3bec5e6c,completed,0.0,0.0,5
2,0.5,0,0,247,20,0.9,0.25,1,0.8612389144495565779822631193,0.1387610855504434220177368807,0.1387610855504434220177368807,0,0.1387610855504434220177368807,balanced_passive_c5a9a3e9db9f,completed,balanced_active_8da7b40bf5fe,completed,0.0,0.0,4
2,0.5,0.25,0,248,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_0f8f893ec3e1,completed,balanced_active_15c6be4c282e,completed,0.0,0.0,4
2,0.5,0.5,0,249,20,0.9,0.25,1,0.8791091551643662065746482630,0.1208908448356337934253517370,0.1208908448356337934253517370,0,0.1208908448356337934253517370,balanced_passive_b80d1692db83,completed,balanced_active_a9f50e270b3d,completed,0.0,0.0,6
2,0.5,0.75,0,250,20,0.9,0.25,0.9656620882784371249499933324,0.9656620882784371249499933324,0E-28,0,0.03433791172156287505000666756,0.03433791172156287505000666756,balanced_passive_074c5b644549,completed,balanced_active_e5f66530593d,completed,0.0,0.0,5
2,0.5,1,0,251,20,0.9,0.25,1,0.8382450993465795439391918923,0.1617549006534204560608081077,0.1617549006534204560608081077,0,0.1617549006534204560608081077,balanced_passive_5c350b6ba588,completed,balanced_active_4a32c592641a,completed,0.0,0.0,6
2,1,0,0,252,20,0.9,0.25,1,0.7530674846625766871165644172,0.2469325153374233128834355828,0.2469325153374233128834355828,0,0.2469325153374233128834355828,balanced_passive_fa62a6e6e09f,completed,balanced_active_97270195465d,completed,0.0,0.0,5
2,1,0.25,0,253,20,0.9,0.25,0.9182557674356580877450326710,0.9182557674356580877450326710,0E-28,0,0.08174423256434191225496732898,0.08174423256434191225496732898,balanced_passive_6703f968e315,completed,balanced_active_af8663857a21,completed,0.0,0.0,6
2,1,0.5,0,254,20,0.9,0.25,0.9282571009467929057207627684,0.8949193225763435124683291105,0.0333377783704493932524336579,0.03591438011779916678638126714,0.07174289905320709427923723163,0.1050806774236564875316708895,balanced_passive_e9f5f5bdb106,completed,balanced_active_79f06127c0c3,completed,0.0,0.0,7
2,1,0.75,0,255,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_546472d83ec2,completed,balanced_active_8bdc354857bb,completed,0.0,0.0,6
2,1,1,0,256,20,0.9,0.25,1,0.8204307528172301126892045076,0.1795692471827698873107954924,0.1795692471827698873107954924,0,0.1795692471827698873107954924,balanced_passive_67d81c32caed,completed,balanced_active_f9cc63d8ed93,completed,0.0,0.0,6
2,2,0,0,257,20,0.9,0.25,1,0.7331466293258651730346069214,0.2668533706741348269653930786,0.2668533706741348269653930786,0,0.2668533706741348269653930786,balanced_passive_986fae4ced89,completed,balanced_active_80cf2277f466,completed,0.0,0.0,5
2,2,0.25,0,258,20,0.9,0.25,0.9258518370340734813629392545,0.8925118357004734280189371208,0.0333400013336000533440021337,0.03601008282319049333813467765,0.07414816296592651863706074548,0.1074881642995265719810628792,balanced_passive_353ff1294693,completed,balanced_active_f94e25c668e2,completed,0.0,0.0,7
2,2,0.5,0,259,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_b66e082d8c27,completed,balanced_active_f2e010b62d6f,completed,0.0,0.0,6
2,2,0.75,0,260,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_f2b32714b210,completed,balanced_active_a7bf6b3e3f69,completed,0.0,0.0,7
2,2,1,0,261,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_556d26e0fe44,completed,balanced_active_5e2d27c21285,completed,0.0,0.0,7
2,5,0,0,262,20,0.9,0.25,1,0.5658087745032671022803040405,0.4341912254967328977196959595,0.4341912254967328977196959595,0,0.4341912254967328977196959595,balanced_passive_e115cc4480d5,completed,balanced_active_d244d52c23a3,completed,0.0,0.0,5
2,5,0.25,0,263,20,0.9,0.25,1,0.8271102813708494465928790505,0.1728897186291505534071209495,0.1728897186291505534071209495,0,0.1728897186291505534071209495,balanced_passive_4dde66e2f495,completed,balanced_active_86dbd4309d7a,completed,0.0,0.0,7
2,5,0.5,0,264,20,0.9,0.25,1,0.8280437391652220296039471930,0.1719562608347779703960528070,0.1719562608347779703960528070,0,0.1719562608347779703960528070,balanced_passive_27e7d07eb0d4,completed,balanced_active_fd84a78b2e3b,completed,0.0,0.0,7
2,5,0.75,0,265,20,0.9,0.25,1,0.8321109481264168555807440992,0.1678890518735831444192559008,0.1678890518735831444192559008,0,0.1678890518735831444192559008,balanced_passive_55d6cd8772c1,completed,balanced_active_b8e70e432a43,completed,0.0,0.0,7
2,5,1,0,266,20,0.9,0.25,1,0.8609721944388877775555111022,0.1390278055611122224444888978,0.1390278055611122224444888978,0,0.1390278055611122224444888978,balanced_passive_9ff153ff6e4a,completed,balanced_active_de1c030a6208,completed,0.0,0.0,7
4,0.2,0,0,267,20,0.9,0.25,0.9729297239631950926790238698,0.9729297239631950926790238698,0E-28,0,0.02707027603680490732097613015,0.02707027603680490732097613015,balanced_passive_c27e289f7774,completed,balanced_active_be4d22e2f1fd,completed,0.0,0.0,4
4,0.2,0.25,0,268,20,0.9,0.25,0.9240565408721162821709561275,0.9240565408721162821709561275,0E-28,0,0.07594345912788371782904387252,0.07594345912788371782904387252,balanced_passive_6efbcf16675e,completed,balanced_active_7fb05d9fe7a9,completed,0.0,0.0,4
4,0.2,0.5,0,269,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_f1a1d1e0d0b1,completed,balanced_active_d74f626147cc,completed,0.0,0.0,4
4,0.2,0.75,0,270,20,0.9,0.25,0.9666622216295506067475663422,0.9666622216295506067475663422,0E-28,0,0.03333777837044939325243365782,0.03333777837044939325243365782,balanced_passive_327c66cce727,completed,balanced_active_3d12009f5b75,completed,0.0,0.0,5
4,0.2,1,0,271,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_3ae5916b2e9e,completed,balanced_active_09c93a21df78,completed,0.0,0.0,7
4,0.5,0,0,272,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_ead5f017e562,completed,balanced_active_680c2c5c4a14,completed,0.0,0.0,6
4,0.5,0.25,0,273,20,0.9,0.25,0.9666622216295506067475663422,0.9666622216295506067475663422,0E-28,0,0.03333777837044939325243365782,0.03333777837044939325243365782,balanced_passive_20d86f23fd75,completed,balanced_active_6a38e57b2a50,completed,0.0,0.0,7
4,0.5,0.5,0,274,20,0.9,0.25,0.9643238196852493998399573220,0.9643238196852493998399573220,0E-28,0,0.03567618031475060016004267805,0.03567618031475060016004267805,balanced_passive_d3360dba268a,completed,balanced_active_21147ebc65a4,completed,0.0,0.0,5
4,0.5,0.75,0,275,20,0.9,0.25,1,0.9169167166766686670667466827,0.0830832833233313329332533173,0.0830832833233313329332533173,0,0.08308328332333133293325331733,balanced_passive_6b77a60da183,completed,balanced_active_4502d3c2a8b9,completed,0.0,0.0,7
4,0.5,1,0,276,20,0.9,0.25,1,0.8965264350956730448696579772,0.1034735649043269551303420228,0.1034735649043269551303420228,0,0.1034735649043269551303420228,balanced_passive_3d237ec3e149,completed,balanced_active_5af01499582a,completed,0.0,0.0,7
4,1,0,0,277,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_bce9287a9b25,completed,balanced_active_732b075f7e46,completed,0.0,0.0,5
4,1,0.25,0,278,20,0.9,0.25,1,0.8574476596879583944525936792,0.1425523403120416055474063208,0.1425523403120416055474063208,0,0.1425523403120416055474063208,balanced_passive_52289c498990,completed,balanced_active_38d852aafff2,completed,0.0,0.0,6
4,1,0.5,0,279,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_9f936d18646c,completed,balanced_active_1132376c68b1,completed,0.0,0.0,7
4,1,0.75,0,280,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_1751a477f859,completed,balanced_active_a614a6e2ab55,completed,0.0,0.0,7
4,1,1,0,281,20,0.9,0.25,1,0.9565217391304347826086956522,0.0434782608695652173913043478,0.0434782608695652173913043478,0,0.04347826086956521739130434783,balanced_passive_7cef89f43dd1,completed,balanced_active_601f97f2c9ca,completed,0.0,0.0,6
4,2,0,0,282,20,0.9,0.25,1,0.7227630350713428457127617016,0.2772369649286571542872382984,0.2772369649286571542872382984,0,0.2772369649286571542872382984,balanced_passive_d4e74d7eb13c,completed,balanced_active_2e17f82f78f4,completed,0.0,0.0,6
4,2,0.25,0,283,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_7f32145d6692,completed,balanced_active_cd2777aae08e,completed,0.0,0.0,7
4,2,0.5,0,284,20,0.9,0.25,1,0.9473263101746899586611548206,0.0526736898253100413388451794,0.0526736898253100413388451794,0,0.05267368982531004133884517936,balanced_passive_6f86a9b0e5a1,completed,balanced_active_232aefff4806,completed,0.0,0.0,7
4,2,0.75,0,285,20,0.9,0.25,1,1,0,0,0,0,balanced_passive_58c4c8157774,completed,balanced_active_883b52beed95,completed,0.0,0.0,7
