run_id,kappa,concentration,mu,outside_mid_ratio,seed,face_value,delta_passive,delta_active,trading_effect,trading_relief_ratio,total_liabilities,total_face_value,default_count_total,default_face_total,default_rate_total,count_no_trade,face_no_trade,default_count_no_trade,default_face_no_trade,default_rate_no_trade,count_hold_to_maturity,face_hold_to_maturity,default_count_hold_to_maturity,default_face_hold_to_maturity,default_rate_hold_to_maturity,count_sell_before,face_sell_before,default_count_sell_before,default_face_sell_before,default_rate_sell_before,count_round_trip,face_round_trip,default_count_round_trip,default_face_round_trip,default_rate_round_trip
balanced_active_abe135938b38,2.0,0.2,1.0,1.0,121,20,0.927052077082083,1.0,-0.0729479229179169,-0.0786880529382147,2,594.0,2,594.0,1.0,0,0.0,0,0.0,0.0,2,594.0,2,594.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_04be49f25aa4,2.0,0.5,0.0,1.0,122,20,1.0,1.0,0.0,0.0,10,14998.0,10,14998.0,1.0,2,560.0,2,560.0,1.0,2,608.0,2,608.0,1.0,6,13830.0,6,13830.0,1.0,0,0.0,0,0.0,0.0
balanced_active_25ae6555423f,2.0,0.5,0.25,1.0,123,20,0.9383251100146686,0.9383251100146686,0.0,0.0,2,1425.0,1,500.0,0.3508771929824561,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1425.0,1,500.0,0.3508771929824561,0,0.0,0,0.0,0.0
balanced_active_a161d3f7de61,2.0,0.5,0.5,1.0,124,20,0.8949123157964926,0.8949123157964926,0.0,0.0,8,13299.0,2,11723.0,0.8814948492367847,6,1576.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,11723.0,2,11723.0,1.0,0,0.0,0,0.0,0.0
balanced_active_9d42d2379c61,2.0,0.5,0.75,1.0,125,20,1.0,0.724696626216829,0.275303373783171,0.275303373783171,2,4129.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,4129.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_446b507b8e32,2.0,0.5,1.0,1.0,126,20,1.0,0.8190425390052006,0.1809574609947993,0.1809574609947993,2,2714.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2714.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b8b9039369bc,2.0,1.0,0.0,1.0,127,20,0.9809307907721028,0.9809307907721028,0.0,0.0,10,14998.0,9,14712.0,0.980930790772103,6,2625.0,5,2339.0,0.8910476190476191,0,0.0,0,0.0,0.0,4,12373.0,4,12373.0,1.0,0,0.0,0,0.0,0.0
balanced_active_e51af9df5a02,2.0,1.0,0.25,1.0,128,20,0.9433886777355472,0.910048676401947,0.0333400013336,0.035340684195646,2,1349.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1349.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_50fe89bd5893,2.0,1.0,0.5,1.0,129,20,1.0,1.0,0.0,0.0,2,3192.0,2,3192.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3192.0,2,3192.0,1.0,0,0.0,0,0.0,0.0
balanced_active_1c131b9c2309,2.0,1.0,0.75,1.0,130,20,0.947259634617949,0.9139218562474996,0.0333377783704493,0.0351939184908847,2,1291.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1291.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_867bb3f4e6bb,2.0,1.0,1.0,1.0,131,20,1.0,1.0,0.0,0.0,2,7122.0,2,7122.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,7122.0,2,7122.0,1.0,0,0.0,0,0.0,0.0
balanced_active_86a0220fba98,2.0,2.0,0.0,1.0,132,20,1.0,0.8789757951590318,0.1210242048409681,0.1210242048409681,10,14997.0,9,13182.0,0.8789757951590318,2,768.0,2,768.0,1.0,0,0.0,0,0.0,0.0,8,14229.0,7,12414.0,0.8724436010963526,0,0.0,0,0.0,0.0
balanced_active_6c6c4de4b221,2.0,2.0,0.25,1.0,133,20,1.0,1.0,0.0,0.0,2,3606.0,2,3606.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3606.0,2,3606.0,1.0,0,0.0,0,0.0,0.0
balanced_active_cc7ee77ffc1f,2.0,2.0,0.5,1.0,134,20,1.0,1.0,0.0,0.0,2,6004.0,2,6004.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,6004.0,2,6004.0,1.0,0,0.0,0,0.0,0.0
balanced_active_62eaa311518d,2.0,2.0,0.75,1.0,135,20,1.0,0.7364806294592251,0.2635193705407748,0.2635193705407748,2,3952.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3952.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_943eabee114a,2.0,2.0,1.0,1.0,136,20,1.0,0.8065613122624524,0.1934386877375475,0.1934386877375475,2,2901.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2901.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_1939de9f90c4,2.0,5.0,0.0,1.0,137,20,0.803640485398053,0.803640485398053,0.0,0.0,10,14998.0,8,12053.0,0.8036404853980531,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,10,14998.0,8,12053.0,0.8036404853980531,0,0.0,0,0.0,0.0
balanced_active_c3a4128783f6,2.0,5.0,0.25,1.0,138,20,1.0,1.0,0.0,0.0,2,3321.0,2,3321.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3321.0,2,3321.0,1.0,0,0.0,0,0.0,0.0
balanced_active_185e38a78b5a,2.0,5.0,0.5,1.0,139,20,1.0,0.8203093745832777,0.1796906254167222,0.1796906254167222,2,3195.0,1,500.0,0.1564945226917058,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3195.0,1,500.0,0.1564945226917058,0,0.0,0,0.0,0.0
balanced_active_7201284af609,2.0,5.0,0.75,1.0,140,20,0.9184612307487164,0.885125675045003,0.0333355557037135,0.0362950058072009,2,1723.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1723.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c3a8e4e4c9c3,2.0,5.0,1.0,1.0,141,20,1.0,1.0,0.0,0.0,2,4018.0,2,4018.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,4018.0,2,4018.0,1.0,0,0.0,0,0.0,0.0
balanced_active_3afe1890a88f,4.0,0.2,0.0,1.0,142,20,1.0,1.0,0.0,0.0,10,14997.0,10,14997.0,1.0,2,518.0,2,518.0,1.0,0,0.0,0,0.0,0.0,8,14479.0,8,14479.0,1.0,0,0.0,0,0.0,0.0
balanced_active_8b96efe499a3,4.0,0.2,0.25,1.0,143,20,0.930790772102947,0.9656620882784372,-0.03487131617549,-0.0374641833810888,2,515.0,0,0.0,0.0,2,515.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_d633cd45ef8a,4.0,0.2,0.5,1.0,144,20,1.0,1.0,0.0,0.0,2,9011.0,2,9011.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,9011.0,2,9011.0,1.0,0,0.0,0,0.0,0.0
balanced_active_dc1b39099a4d,4.0,0.2,0.75,1.0,145,20,0.9333288885925728,0.9333288885925728,0.0,0.0,6,13562.0,2,12562.0,0.926264562748857,4,1000.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,12562.0,2,12562.0,1.0,0,0.0,0,0.0,0.0
balanced_active_2f3091c76976,4.0,0.2,1.0,1.0,146,20,1.0,1.0,0.0,0.0,2,2481.0,2,2481.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2481.0,2,2481.0,1.0,0,0.0,0,0.0,0.0
balanced_active_c619107e43f9,4.0,0.5,0.0,1.0,147,20,1.0,1.0,0.0,0.0,10,14998.0,10,14998.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,10,14998.0,10,14998.0,1.0,0,0.0,0,0.0,0.0
balanced_active_b188d5e91147,4.0,0.5,0.25,1.0,148,20,1.0,1.0,0.0,0.0,2,10164.0,2,10164.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,10164.0,2,10164.0,1.0,0,0.0,0,0.0,0.0
balanced_active_c0401aff5ad1,4.0,0.5,0.5,1.0,149,20,0.9811962392478496,0.9811962392478496,0.0,0.0,2,782.0,1,500.0,0.639386189258312,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,782.0,1,500.0,0.639386189258312,0,0.0,0,0.0,0.0
balanced_active_2ef4b7de1093,4.0,0.5,0.75,1.0,150,20,1.0,1.0,0.0,0.0,2,2213.0,2,2213.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2213.0,2,2213.0,1.0,0,0.0,0,0.0,0.0
balanced_active_83ed95eb83f0,4.0,0.5,1.0,1.0,151,20,1.0,0.6686003867440155,0.3313996132559845,0.3313996132559845,2,4970.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,4970.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b96f1a911877,4.0,1.0,0.0,1.0,152,20,1.0,1.0,0.0,0.0,10,14998.0,10,14998.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,10,14998.0,10,14998.0,1.0,0,0.0,0,0.0,0.0
balanced_active_2db43a37a956,4.0,1.0,0.25,1.0,153,20,0.9336578210428056,0.9598613148419788,-0.0262034937991732,-0.0280654145540241,2,602.0,0,0.0,0.0,2,602.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_815126ddaad0,4.0,1.0,0.5,1.0,154,20,1.0,1.0,0.0,0.0,2,6183.0,2,6183.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,6183.0,2,6183.0,1.0,0,0.0,0,0.0,0.0
balanced_active_459f54014b1e,4.0,1.0,0.75,1.0,155,20,1.0,0.8983728994398505,0.1016271005601493,0.1016271005601493,2,1524.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1524.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_25d2cf9e9ee2,4.0,1.0,1.0,1.0,156,20,1.0,1.0,0.0,0.0,2,7642.0,2,7642.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,7642.0,2,7642.0,1.0,0,0.0,0,0.0,0.0
balanced_active_f5ff172ba9bb,4.0,2.0,0.0,1.0,157,20,1.0,1.0,0.0,0.0,10,14998.0,10,14998.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,10,14998.0,10,14998.0,1.0,0,0.0,0,0.0,0.0
balanced_active_4b3c66968ebd,4.0,2.0,0.25,1.0,158,20,1.0,0.8217643528705741,0.1782356471294258,0.1782356471294258,2,2673.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2673.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c7b694b86159,4.0,2.0,0.5,1.0,159,20,1.0,0.847112948393119,0.1528870516068809,0.1528870516068809,2,2293.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2293.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_9d676aefee8f,4.0,2.0,0.75,1.0,160,20,1.0,0.9364581944259234,0.0635418055740765,0.0635418055740765,2,1453.0,1,500.0,0.3441156228492774,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1453.0,1,500.0,0.3441156228492774,0,0.0,0,0.0,0.0
balanced_active_442eaae7be8c,4.0,2.0,1.0,1.0,161,20,1.0,0.8841101553644062,0.1158898446355937,0.1158898446355937,2,1738.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1738.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_0de21dcc9f19,4.0,5.0,0.0,1.0,162,20,1.0,0.9171889585278036,0.0828110414721962,0.0828110414721962,10,14998.0,9,13756.0,0.9171889585278037,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,10,14998.0,9,13756.0,0.9171889585278037,0,0.0,0,0.0,0.0
balanced_active_ee08c62ffcf8,4.0,5.0,0.25,1.0,163,20,1.0,1.0,0.0,0.0,2,3919.0,2,3919.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3919.0,2,3919.0,1.0,0,0.0,0,0.0,0.0
balanced_active_93ebd8119b5e,4.0,5.0,0.5,1.0,164,20,1.0,1.0,0.0,0.0,2,3516.0,2,3516.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3516.0,2,3516.0,1.0,0,0.0,0,0.0,0.0
balanced_active_34dda91ffe36,4.0,5.0,0.75,1.0,165,20,1.0,1.0,0.0,0.0,2,2094.0,2,2094.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2094.0,2,2094.0,1.0,0,0.0,0,0.0,0.0
balanced_active_1ad4dd3dbf59,4.0,5.0,1.0,1.0,166,20,1.0,1.0,0.0,0.0,2,2846.0,2,2846.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2846.0,2,2846.0,1.0,0,0.0,0,0.0,0.0
balanced_active_444161c2568e,0.25,0.2,0.0,0.9,167,20,0.9698626483531136,0.9987331644219228,-0.0288705160688091,-0.0297676337137357,10,14998.0,9,14979.0,0.998733164421923,6,2440.0,5,2421.0,0.9922131147540983,2,933.0,2,933.0,1.0,2,11625.0,2,11625.0,1.0,0,0.0,0,0.0,0.0
balanced_active_138046ca06f5,0.25,0.2,0.25,0.9,168,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2f0db0274d4b,0.25,0.2,0.5,0.9,169,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_f43b6f86f21e,0.25,0.2,0.75,0.9,170,20,0.8941121557644862,0.8941121557644862,0.0,0.0,6,13993.0,2,12405.0,0.8865146859143858,4,1588.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,12405.0,2,12405.0,1.0,0,0.0,0,0.0,0.0
balanced_active_26dc6fd22f3e,0.25,0.2,1.0,0.9,171,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e6821c0ceab4,0.25,0.5,0.0,0.9,172,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_8eda74156194,0.25,0.5,0.25,0.9,173,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_7ddb039722ef,0.25,0.5,0.5,0.9,174,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2a42402095cc,0.25,0.5,0.75,0.9,175,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_32ff7884570d,0.25,0.5,1.0,0.9,176,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_3448860fa33b,0.25,1.0,0.0,0.9,177,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c1910bf10cdc,0.25,1.0,0.25,0.9,178,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b6952baefe71,0.25,1.0,0.5,0.9,179,20,0.0,0.0,0.0,0.0,10,14996.0,0,0.0,0.0,10,14996.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4a2d0377d17c,0.25,1.0,0.75,0.9,180,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b4dad6417b38,0.25,1.0,1.0,0.9,181,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c6e356d6cc7c,0.25,2.0,0.0,0.9,182,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_ee27f74444d3,0.25,2.0,0.25,0.9,183,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e3c1006d2724,0.25,2.0,0.5,0.9,184,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_0afc08037825,0.25,2.0,0.75,0.9,185,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_82f053c900a8,0.25,2.0,1.0,0.9,186,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_3d9fd300c9dc,0.25,5.0,0.0,0.9,187,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_dfb307ffba66,0.25,5.0,0.25,0.9,188,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_382c1bb6a4c0,0.25,5.0,0.5,0.9,189,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_6068270138c9,0.25,5.0,0.75,0.9,190,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_282877bda9cb,0.25,5.0,1.0,0.9,191,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_713327d6334c,0.5,0.2,0.0,0.9,192,20,0.8455024338200973,0.8455024338200973,0.0,0.0,10,14997.0,7,12680.0,0.8455024338200974,6,2301.0,4,1514.0,0.6579747935680139,2,2030.0,1,500.0,0.24630541871921183,2,10666.0,2,10666.0,1.0,0,0.0,0,0.0,0.0
balanced_active_7a36640a8f72,0.5,0.2,0.25,0.9,193,20,0.814841978930524,0.814841978930524,0.0,0.0,8,13202.0,2,10425.0,0.7896530828662324,4,1022.0,0,0.0,0.0,2,1755.0,0,0.0,0.0,2,10425.0,2,10425.0,1.0,0,0.0,0,0.0,0.0
balanced_active_a6f3750d4000,0.5,0.2,0.5,0.9,194,20,0.7185437087417483,0.7185437087417483,0.0,0.0,8,14301.0,2,10080.0,0.7048458149779736,4,3695.0,0,0.0,0.0,2,526.0,0,0.0,0.0,2,10080.0,2,10080.0,1.0,0,0.0,0,0.0,0.0
balanced_active_363f5a54f384,0.5,0.2,0.75,0.9,195,20,0.5617415655420722,1.0,-0.4382584344579277,-0.7801780415430267,2,505.0,2,505.0,1.0,0,0.0,0,0.0,0.0,2,505.0,2,505.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c9e8a7190e52,0.5,0.2,1.0,0.9,196,20,0.9652597186103888,0.9652597186103888,0.0,0.0,4,7289.0,2,6768.0,0.9285224310605021,2,521.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,6768.0,2,6768.0,1.0,0,0.0,0,0.0,0.0
balanced_active_70c0b88ccba4,0.5,0.5,0.0,0.9,197,20,1.0,0.0333377783704493,0.9666622216295506,0.9666622216295506,10,14998.0,1,500.0,0.03333777837044939,6,2430.0,0,0.0,0.0,0,0.0,0,0.0,0.0,4,12568.0,1,500.0,0.039783577339274345,0,0.0,0,0.0,0.0
balanced_active_4b48e0bb8da6,0.5,0.5,0.25,0.9,198,20,0.9407960530702046,1.0,-0.0592039469297953,-0.0629296293671603,2,888.0,2,888.0,1.0,0,0.0,0,0.0,0.0,2,888.0,2,888.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c8ddb8744e6a,0.5,0.5,0.5,0.9,199,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2b3b8d0a4a66,0.5,0.5,0.75,0.9,200,20,0.6826910254700626,0.6826910254700626,0.0,0.0,2,5259.0,1,500.0,0.09507510933637574,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,5259.0,1,500.0,0.09507510933637574,0,0.0,0,0.0,0.0
balanced_active_dedd7fcda513,0.5,0.5,1.0,0.9,201,20,0.0333355557037135,0.0333355557037135,0.0,0.0,10,14999.0,1,500.0,0.03333555570371358,8,9776.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,5223.0,1,500.0,0.09573042312847023,0,0.0,0,0.0,0.0
balanced_active_568a8ed711af,0.5,1.0,0.0,0.9,202,20,0.0,0.0,0.0,0.0,10,14996.0,0,0.0,0.0,10,14996.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b1d85268eb7d,0.5,1.0,0.25,0.9,203,20,1.0,0.6663332666533306,0.3336667333466693,0.3336667333466693,2,5504.0,1,500.0,0.09084302325581395,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,5504.0,1,500.0,0.09084302325581395,0,0.0,0,0.0,0.0
balanced_active_df45f7db5413,0.5,1.0,0.5,0.9,204,20,0.0,1.0,-1.0,0.0,2,991.0,2,991.0,1.0,0,0.0,0,0.0,0.0,2,991.0,2,991.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_f8b45dda7494,0.5,1.0,0.75,0.9,205,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_89524a22f1ff,0.5,1.0,1.0,0.9,206,20,0.5556740898786504,1.0,-0.4443259101213495,-0.7996160307175425,2,1282.0,2,1282.0,1.0,0,0.0,0,0.0,0.0,2,1282.0,2,1282.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_32b34dc21047,0.5,2.0,0.0,0.9,207,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e2deffaa5377,0.5,2.0,0.25,0.9,208,20,0.0,0.9281237498333113,-0.9281237498333113,0.0,2,1078.0,0,0.0,0.0,2,1078.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_d5e0588294b4,0.5,2.0,0.5,0.9,209,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_286be0cf015c,0.5,2.0,0.75,0.9,210,20,0.6686003867440155,0.0,0.6686003867440155,1.0,10,14997.0,0,0.0,0.0,6,7344.0,0,0.0,0.0,2,2183.0,0,0.0,0.0,2,5470.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_83085c6cf5cb,0.5,2.0,1.0,0.9,211,20,0.6420189358581144,0.0,0.6420189358581144,1.0,10,14998.0,0,0.0,0.0,6,8396.0,0,0.0,0.0,2,761.0,0,0.0,0.0,2,5841.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_7d91df51e045,0.5,5.0,0.0,0.9,212,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_d750615af8d9,0.5,5.0,0.25,0.9,213,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_483c81bcb418,0.5,5.0,0.5,0.9,214,20,0.8473796506200826,0.497999733297773,0.3493799173223096,0.4123062396726729,4,8029.0,1,500.0,0.06227425582264292,0,0.0,0,0.0,0.0,2,2289.0,0,0.0,0.0,2,5740.0,1,500.0,0.08710801393728224,0,0.0,0,0.0,0.0
balanced_active_d50901755596,0.5,5.0,0.75,0.9,215,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_f13fb8f91fcb,0.5,5.0,1.0,0.9,216,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
