G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.1792433931026225,21379,1318,1030,1318,0,1,0.21851289833080426,1030,10,10,,0.7814871016691958,1
0,0.18366328162492296,21379,1527,705,1527,0,2,0.5383104125736738,705,10,10,,0.46168958742632615,1
0,0.2096867438016529,21379,1375,598,1375,0,3,0.5650909090909091,598,10,10,,0.4349090909090909,1
0,0.16684995996020288,21379,1015,717,1015,0,4,0.2935960591133005,717,10,10,,0.7064039408866996,1
0,0.14450305835140295,21379,583,583,583,0,5,0,583,10,10,,1,1
0,0.16091358296846456,21379,653,653,653,0,6,0,653,10,10,,1,1
0,0.19876633390146903,21379,777,777,777,0,7,0,777,10,10,,1,1
0,0.16978105276331645,21379,1027,781,1027,0,8,0.2395326192794547,781,10,10,,0.7604673807205453,1
0,0.21081683774204227,21379,963,667,963,0,9,0.3073727933541018,667,10,10,,0.6926272066458983,1
0,0.13029133221916217,21379,714,714,714,0,10,0,714,10,10,,1,1
