G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.26902728748486177,10000,985,270,985,0,1,0.7258883248730964,270,10,10,,0.27411167512690354,1
0,0.2127661611978032,10000,914,253,914,0,2,0.7231947483588621,253,10,10,,0.27680525164113784,1
0,0.22263020833333333,10000,1440,287,1440,0,3,0.8006944444444445,287,10,10,,0.19930555555555557,1
0,0.1888956295954767,10000,1015,361,1015,0,4,0.6443349753694582,361,10,10,,0.3556650246305419,1
0,0.20617196789536266,10000,928,256,928,0,5,0.7241379310344828,256,10,10,,0.27586206896551724,1
0,0.14701393264720297,10000,1035,284,1035,0,6,0.7256038647342995,284,10,10,,0.2743961352657005,1
0,0.20218625231124915,10000,597,174,597,0,7,0.7085427135678392,174,10,10,,0.2914572864321608,1
0,0.15373734726953348,10000,1284,411,1284,0,8,0.6799065420560748,411,10,10,,0.32009345794392524,1
0,0.14204715656247544,10000,937,577,937,0,9,0.384204909284952,577,10,10,,0.615795090715048,1
0,0.15098955332124106,10000,811,484,811,0,10,0.4032059186189889,484,10,10,,0.5967940813810111,1
