run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_e53e8ae89598,active,0,200,200,0,0,12374.99999999999970000000000,0.01616161616161616200795837159
balanced_active_e53e8ae89598,active,1,0,0,0,0,12497.29999999999970000000000,0E+23
