DS_t,agent,day
0.002905287623474724,H2,1
0,H23,1
0,H38,1
0.007553747821034283,H57,1
0,H13,1
0.08076699593259733,H12,1
0,H28,1
0,H33,1
0.015107495642068565,H42,1
0,H93,1
0.09006391632771645,H67,1
0,H53,1
0.10400929692039512,H27,1
0.004067402672864613,H92,1
0,H8,1
0.11388727484020918,H97,1
0.010459035444509006,H22,1
0,H18,1
0.029633933759442184,H7,1
0,H58,1
0.009296920395119116,H52,1
0.008715862870424172,H72,1
0.06565950029052876,H77,1
0.04299825682742592,H47,1
0,H3,1
0,H63,1
0.006391632771644393,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.002324230098779779,H82,1
0.3916327716443928,H62,1
0.002905287623474724,H37,1
0.0017431725740848344,H87,1
0,H48,1
0,H68,1
0.009877977919814061,H17,1
0,H78,1
0,H43,1
0.0012755102040816326,H15,3
0.11181972789115646,H20,3
0.05102040816326531,H80,3
0,H16,3
0,H61,3
0,H86,3
0.00467687074829932,H25,3
0.005952380952380952,H85,3
0.021258503401360544,H45,3
0.17431972789115646,H65,3
0,H96,3
0.01020408163265306,H60,3
0,H81,3
0,H66,3
0,H71,3
0.06845238095238096,H50,3
0.012329931972789115,H75,3
0,H76,3
0,H56,3
0,H6,3
0.012329931972789115,H70,3
0,H91,3
0,H26,3
0.008503401360544218,H100,3
0,H46,3
0.017431972789115645,H55,3
0,H21,3
0,H31,3
0,H51,3
0.03784013605442177,H30,3
0.09566326530612244,H40,3
0.00510204081632653,H95,3
0,H41,3
0.3282312925170068,H35,3
0,H11,3
0.0021258503401360546,H5,3
0.017006802721088437,H10,3
0,H36,3
0,H1,3
0.01445578231292517,H90,3
0,H99,5
0.13911007025761124,H23,5
0.09320843091334895,H38,5
0,H49,5
0.05105386416861827,H13,5
0.054800936768149885,H28,5
0,H33,5
0.1297423887587822,H93,5
0,H74,5
0.007494145199063232,H53,5
0.002810304449648712,H8,5
0,H9,5
0,H59,5
0.08149882903981265,H18,5
0,H34,5
0.006088992974238876,H58,5
0,H24,5
0,H44,5
0,H54,5
0,H64,5
0,H39,5
0.022950819672131147,H3,5
0,H89,5
0.034192037470725994,H63,5
0,H4,5
0.03840749414519906,H73,5
0,H88,5
0,H14,5
0,H94,5
0.005152224824355972,H83,5
0,H98,5
0,H84,5
0,H79,5
0.11756440281030445,H48,5
0.10163934426229508,H68,5
0,H69,5
0.015456674473067917,H78,5
0.09882903981264637,H43,5
0,H19,5
0,H29,5
0,H2,7
0,H57,7
0.01508485229415462,H16,7
0.01759899434318039,H61,7
0,H86,7
0,H12,7
0.021370207416719043,H96,7
0,H42,7
0,H81,7
0,H67,7
0,H27,7
0,H92,7
0.01759899434318039,H66,7
0.003771213073538655,H71,7
0,H97,7
0,H22,7
0,H7,7
0,H52,7
0,H72,7
0.14833438089252043,H76,7
0.17221873035826524,H56,7
0.0043997485857950975,H6,7
0.34380892520427403,H26,7
0.018856065367693273,H91,7
0,H77,7
0.02011313639220616,H46,7
0,H47,7
0,H32,7
0.01005656819610308,H21,7
0.009428032683846637,H31,7
0.11125078566939033,H51,7
0,H82,7
0,H62,7
0,H37,7
0.02011313639220616,H41,7
0,H87,7
0.06285355122564425,H11,7
0,H17,7
0.00251414204902577,H36,7
0.0006285355122564425,H1,7
0,H15,9
0.03013444598980065,H99,9
0,H20,9
0.004172461752433936,H49,9
0,H80,9
0,H25,9
0,H85,9
0,H45,9
0,H65,9
0.01205377839592026,H74,9
0,H60,9
0.005099675475197033,H9,9
0.012980992118683357,H59,9
0,H50,9
0.15299026425591097,H34,9
0.11219286045433473,H24,9
0,H75,9
0,H70,9
0,H44,9
0,H100,9
0.10848400556328233,H54,9
0.0023180343069077423,H64,9
0.016226240148354196,H39,9
0,H55,9
0.04775150672229949,H89,9
0.0917941585535466,H4,9
0.011590171534538712,H14,9
0.11033843300880854,H94,9
0,H30,9
0,H40,9
0.052387575336114975,H84,9
0,H95,9
0.0315252665739453,H79,9
0.09040333796940195,H69,9
0,H35,9
0,H5,9
0.005563282336578581,H19,9
0,H10,9
0,H90,9
0.10199350950394066,H29,9
