run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_35e6a99c3ea5,active,H2,PAY_352c3374b8e4,1,1555,repaid,0,1,4561.10,sell_before
balanced_active_35e6a99c3ea5,active,H2,PAY_5cd6bd14b9a5,1,500,repaid,0,1,4561.10,sell_before
