run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_78e0266395c8,active,H2,PAY_9abf1f1fc950,1,1427,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H2,PAY_7cb96ec5f78a,1,500,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H3,PAY_061819404499,3,1355,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H3,PAY_f525c23f0a57,3,500,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H4,PAY_d743b8e9cdac,5,1345,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H4,PAY_5c8baa1336ae,5,500,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H5,PAY_f7e7011e29ad,7,5466,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H5,PAY_0d137687d80f,7,500,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H1,PAY_4ac28a35c7e0,9,2904,repaid,0,0,0,no_trade
balanced_active_78e0266395c8,active,H1,PAY_ef492042ebd9,9,500,repaid,0,0,0,no_trade
