DS_t,agent,day
0.11817168338907469,H2,1
0,H23,1
0,H38,1
0.0039018952062430325,H57,1
0,H13,1
0.06131549609810479,H12,1
0,H28,1
0,H33,1
0.05741360089186176,H42,1
0,H93,1
0.11259754738015608,H67,1
0,H53,1
0.005574136008918618,H27,1
0.010033444816053512,H92,1
0,H8,1
0.015050167224080268,H97,1
0.036231884057971016,H22,1
0,H18,1
0.0947603121516165,H7,1
0,H58,1
0.005016722408026756,H52,1
0.07636566332218506,H72,1
0.0379041248606466,H77,1
0.002229654403567447,H47,1
0,H3,1
0,H63,1
0.030657748049052396,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.09643255295429208,H82,1
0.04403567447045708,H62,1
0.10590858416945373,H37,1
0.057971014492753624,H87,1
0,H48,1
0,H68,1
0.028428093645484948,H17,1
0,H78,1
0,H43,1
0.07896764252696456,H15,3
0.039291217257318954,H20,3
0.03428351309707242,H80,3
0,H16,3
0,H61,3
0,H86,3
0.007704160246533128,H25,3
0.03312788906009245,H85,3
0.007704160246533128,H45,3
0.07357473035439137,H65,3
0,H96,3
0.039676425269645606,H60,3
0,H81,3
0,H66,3
0,H71,3
0.006933744221879815,H50,3
0.09899845916795069,H75,3
0,H76,3
0,H56,3
0,H6,3
0.02889060092449923,H70,3
0,H91,3
0,H26,3
0.0030816640986132513,H100,3
0,H46,3
0.06664098613251156,H55,3
0,H21,3
0,H31,3
0,H51,3
0.07010785824345146,H30,3
0.06510015408320494,H40,3
0.0034668721109399076,H95,3
0,H41,3
0.19029275808936827,H35,3
0,H11,3
0.015793528505392913,H5,3
0.08975346687211094,H10,3
0,H36,3
0,H1,3
0.046610169491525424,H90,3
0,H99,5
0.040492055356227574,H23,5
0.0020502306509482316,H38,5
0,H49,5
0.021014864172219375,H13,5
0.04818042029728344,H28,5
0.13634033828805742,H33,5
0.021014864172219375,H93,5
0,H74,5
0.008713480266529985,H53,5
0.0005125576627370579,H8,5
0,H9,5
0,H59,5
0.020502306509482315,H18,5
0,H34,5
0.051255766273705795,H58,5
0,H24,5
0,H44,5
0,H54,5
0,H64,5
0,H39,5
0.06970784213223988,H3,5
0,H89,5
0.06714505381855458,H63,5
0,H4,5
0.04561763198359815,H73,5
0.09841107124551512,H88,5
0,H14,5
0,H94,5
0.050230650948231675,H83,5
0.01486417221937468,H98,5
0,H84,5
0,H79,5
0.025115325474115838,H48,5
0.11737570476678626,H68,5
0,H69,5
0.03177857508969759,H78,5
0.12967708867247565,H43,5
0,H19,5
0,H29,5
0,H2,7
0,H57,7
0.04947773501924134,H16,7
0.04507971412864211,H61,7
0.18196811434854315,H86,7
0,H12,7
0.013194062671797692,H96,7
0,H42,7
0.05057724024189115,H81,7
0,H67,7
0,H27,7
0,H92,7
0.06706981858163827,H66,7
0.04178119846069269,H71,7
0,H97,7
0,H22,7
0,H7,7
0,H52,7
0,H72,7
0.012094557449147883,H76,7
0.015393073117097306,H56,7
0.07091808686091258,H6,7
0.04782847718526663,H26,7
0.013194062671797692,H91,7
0,H77,7
0.04178119846069269,H46,7
0,H47,7
0,H32,7
0.029686641011544807,H21,7
0.016492578339747113,H31,7
0.055525013743815285,H51,7
0,H82,7
0,H62,7
0,H37,7
0.04507971412864211,H41,7
0,H87,7
0.007146783947223749,H11,7
0,H17,7
0.012644310060472787,H36,7
0.18306761957119297,H1,7
0,H15,9
0.09242761692650334,H99,9
0,H20,9
0.008908685968819599,H49,9
0,H80,9
0,H25,9
0,H85,9
0,H45,9
0,H65,9
0.0011135857461024498,H74,9
0,H60,9
0.01002227171492205,H9,9
0.07238307349665925,H59,9
0,H50,9
0.024498886414253896,H34,9
0.01670378619153675,H24,9
0,H75,9
0,H70,9
0.32293986636971045,H44,9
0,H100,9
0.0005567928730512249,H54,9
0.021158129175946547,H64,9
0.06347438752783964,H39,9
0,H55,9
0.0005567928730512249,H89,9
0.014476614699331848,H4,9
0.05957683741648107,H14,9
0.011135857461024499,H94,9
0,H30,9
0,H40,9
0.02060133630289532,H84,9
0,H95,9
0.005567928730512249,H79,9
0.10523385300668152,H69,9
0,H35,9
0,H5,9
0.0556792873051225,H19,9
0,H10,9
0,H90,9
0.09298440979955457,H29,9
