run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_d3558815bc31,active,H2,PAY_d71f52f03cb9,1,1052,repaid,0,1,1290.60,sell_before
balanced_active_d3558815bc31,active,H2,PAY_e17b91fb31f6,1,500,repaid,0,1,1290.60,sell_before
