G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7707515859720621,15182,3786,3786,3786,0,1,0,3786,2,1,,1,1
0,0.8354646572324343,15182,5528,0,5528,0,3,1,0,2,1,,0,
0,0.6511138307518933,15182,2221,0,2221,0,5,1,0,2,1,,0,
0,0.6529998937836269,15182,2238,0,2238,0,7,1,0,2,1,,0,
0,0.5168679716784673,15182,1225,0,1225,0,9,1,0,2,1,,0,
