run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_215f7d943acd,active,0,200,80,80,40,76875.00000000000014999999999,0.002601626016260162596549672814
balanced_active_215f7d943acd,active,1,160,40,120,0,76867.20000000000014999999999,0.002081512010324299567146626890
balanced_active_215f7d943acd,active,2,160,80,80,0,76867.20000000000014999999999,0.002081512010324299567146626890
balanced_active_215f7d943acd,active,3,120,40,80,0,76867.20000000000014999999999,0.001561134007743224675359970167
balanced_active_215f7d943acd,active,4,120,80,40,0,76867.20000000000014999999999,0.001561134007743224675359970167
balanced_active_215f7d943acd,active,5,80,40,40,0,76867.20000000000014999999999,0.001040756005162149783573313445
balanced_active_215f7d943acd,active,6,80,80,0,0,76867.20000000000014999999999,0.001040756005162149783573313445
balanced_active_215f7d943acd,active,7,40,40,0,0,76867.20000000000014999999999,0.0005203780025810748917866567225
