agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,5000.0,-5000.0,0,5000.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,143.0,,,,143.0,143.0,0,0.0,0.0
H3,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H4,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H5,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H6,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H7,,,,5,,,,5,5,0,0.0,0.0
H8,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H9,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H10,,,,2,,,,2,2,0,0.0,0.0
H11,,,,,,,,0,0,0,0.0,0.0
H12,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H13,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,101.0,,,,101.0,101.0,0,0.0,0.0
H16,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H17,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H18,,,,36.0,,,,36.0,36.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H23,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H26,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H27,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H28,,,,11.0,,,,11.0,11.0,0,0.0,0.0
H29,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H30,,,,10,,,,10,10,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H33,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H34,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H35,,,,11,,,,11,11,0,0.0,0.0
H36,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H37,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H38,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H39,,,,7.0,,,,7.0,7.0,0,0.0,0.0
H40,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H43,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H46,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H47,,,,27,,,,27,27,0,0.0,0.0
H48,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H49,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H50,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H51,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H52,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H55,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H58,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H59,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H60,,,,87,,,,87,87,0,0.0,0.0
