G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.0936448688271605,9507,1440,0,1440,0,1,1,0,13,10,,0,
0,0.11117158707306513,9507,2132,0,2132,0,2,1,0,13,10,,0,
0,0.11890624680084355,9507,1326,0,1326,0,3,1,0,13,10,,0,
0,0.10374446517865889,9507,1262,0,1262,0,4,1,0,13,10,,0,
0,0.09740747597009612,9507,1325,0,1325,0,5,1,0,13,10,,0,
0,0.10877637351853307,9507,1623,0,1623,0,6,1,0,13,10,,0,
0,0.1308803557478517,9507,1290,0,1290,0,7,1,0,13,10,,0,
0,0.1754970133743077,9507,1498,0,1498,0,8,1,0,13,10,,0,
0,0.1522360285984537,9507,1461,0,1461,0,9,1,0,13,10,,0,
0,0.13745439184063674,9507,1593,0,1593,0,10,1,0,13,10,,0,
