kappa,concentration,mu,monotonicity,seed,face_value,outside_mid_ratio,big_entity_share,delta_passive,delta_active,trading_effect,trading_relief_ratio,phi_passive,phi_active,passive_run_id,passive_status,active_run_id,active_status,dealer_total_pnl,dealer_total_return,total_trades
0.25,2,0.25,0,58,20,1.0,0.375,0.7276831637901474454223339810,0.7276831637901474454223339810,0E-28,0,0.2723168362098525545776660190,0.2723168362098525545776660190,balanced_passive_c44ecf11ede8,completed,balanced_active_cdbff04d310e,completed,0.0,0.0,0
0.25,2,0.5,0,59,20,1.0,0.375,0.5873814150188592982055092011,0.5873814150188592982055092011,0E-28,0,0.4126185849811407017944907989,0.4126185849811407017944907989,balanced_passive_9e8c6b4c0188,completed,balanced_active_b44c45ce63d2,completed,0.0,0.0,0
0.25,2,0.75,0,60,20,1.0,0.375,0,0,0,0,1,1,balanced_passive_ac5bafbe6cfc,completed,balanced_active_b53475d7869d,completed,0.0,0.0,0
0.25,2,1,0,61,20,1.0,0.375,0.5762702177516145624964279591,0.5762702177516145624964279591,0E-28,0,0.4237297822483854375035720409,0.4237297822483854375035720409,balanced_passive_057e059b3c03,completed,balanced_active_77539043d8ab,completed,2.2496939192173397,0.00030634129963810584,4
0.25,5,0,0,62,20,1.0,0.375,0,0,0,0,1,1,balanced_passive_4e0dd1bab8f7,completed,balanced_active_8bd6292c8c56,completed,0.0,0.0,0
0.25,5,0.25,0,63,20,1.0,0.375,0.6118985026860212595725225740,0.6118985026860212595725225740,0E-28,0,0.3881014973139787404274774260,0.3881014973139787404274774260,balanced_passive_e2d78a13cff4,completed,balanced_active_ff86e338b074,completed,1.099877567686936,0.00014977056240843384,2
0.25,5,0.5,0,64,20,1.0,0.375,0.5280635573845450388660265203,0.5280635573845450388660265203,0E-28,0,0.4719364426154549611339734797,0.4719364426154549611339734797,balanced_passive_19c6fa211b6e,completed,balanced_active_7957b5794a1c,completed,0.0,0.0,0
0.25,5,0.75,0,65,20,1.0,0.375,0.5134594501914613933817225810,0.5134594501914613933817225810,0E-28,0,0.4865405498085386066182774190,0.4865405498085386066182774190,balanced_passive_394fc37d1608,completed,balanced_active_822b9f1b3015,completed,0.0,0.0,0
0.25,5,1,0,66,20,1.0,0.375,0.6876035891867177230382351260,0.6876035891867177230382351260,0E-28,0,0.3123964108132822769617648740,0.3123964108132822769617648740,balanced_passive_8724e70f57e4,completed,balanced_active_f0fbeb099918,completed,21.149816351530404,0.002879974992548821,3
0.5,0.2,0,0,67,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_fabdbf1319fc,completed,balanced_active_5450330d5897,completed,-1.0997697619066784,-0.00028154105904810967,3
0.5,0.2,0.25,0,68,20,1.0,0.375,0.7141959081037832895188021488,0.7141959081037832895188021488,0E-28,0,0.2858040918962167104811978512,0.2858040918962167104811978512,balanced_passive_445749b2d3a0,completed,balanced_active_0f447cd3e817,completed,1.0997701149427366,0.00028154114942534054,4
0.5,0.2,0.5,0,69,20,1.0,0.375,0.6527976224495627821912327828,0.6527976224495627821912327828,0E-28,0,0.3472023775504372178087672172,0.3472023775504372178087672172,balanced_passive_5dcbd2e84a3b,completed,balanced_active_7a52f55fbb9a,completed,-5.876386616595658e-08,-1.5043549738484883e-11,2
0.5,0.2,0.75,0,70,20,1.0,0.375,0.6119556520745228026060121157,1,-0.3880443479254771973939878843,-0.6341053418005229734777736271,0.3880443479254771973939878843,0,balanced_passive_04a41dac1a3f,completed,balanced_active_f45a7349c3d2,completed,-5.876386616595658e-08,-1.5043549738484883e-11,2
0.5,0.2,1,0,71,20,1.0,0.375,0.9571404080233156180353163038,0.9571404080233156180353163038,0E-28,0,0.04285959197668438196468369621,0.04285959197668438196468369621,balanced_passive_3bfe1b0a3248,completed,balanced_active_333e6f1cfdff,completed,19.9999999118542,0.005119999977434675,3
0.5,0.5,0,0,72,20,1.0,0.375,0.9988570122299691393302091668,0.9988570122299691393302091668,0E-28,0,0.001142987770030860669790833238,0.001142987770030860669790833238,balanced_passive_862ac629f90b,completed,balanced_active_446841c499c0,completed,-5.876386616595658e-08,-1.5043549738484883e-11,2
0.5,0.5,0.25,0,73,20,1.0,0.375,0.7122692725298588490770901194,0.7122692725298588490770901194,0E-28,0,0.2877307274701411509229098806,0.2877307274701411509229098806,balanced_passive_9b62e0429545,completed,balanced_active_bf3071067846,completed,0.0,0.0,0
0.5,0.5,0.5,0,74,20,1.0,0.375,0.6680763515830380614927420277,0.3320950965824665676077265973,0.3359812550005714938850154304,0.5029084687767322497861420018,0.3319236484169619385072579723,0.6679049034175334323922734027,balanced_passive_294f6846798d,completed,balanced_active_11792f492731,completed,-0.04988455779603134,-1.2770446795784023e-05,4
0.5,0.5,0.75,0,75,20,1.0,0.375,0.7049779962279247871063610905,0.7049779962279247871063610905,0E-28,0,0.2950220037720752128936389095,0.2950220037720752128936389095,balanced_passive_d15da6174eb6,completed,balanced_active_ad5680b95125,completed,-8.814579924893487e-08,-2.2565324607727326e-11,2
0.5,0.5,1,0,76,20,1.0,0.375,0.7814482482711321940904154998,0.8776361661999199862833628622,-0.0961879179287877921929473624,-0.1230893000804505229283990346,0.2185517517288678059095845002,0.1223638338000800137166371378,balanced_passive_a334c9aa9d5e,completed,balanced_active_e37bd17f3f17,completed,-1.1752773233191316e-07,-3.0087099476969766e-11,2
0.5,1,0,0,77,20,1.0,0.375,0.1428816368520317768760358919,0.1428816368520317768760358919,0E-28,0,0.8571183631479682231239641081,0.8571183631479682231239641081,balanced_passive_3f3641c32ae8,completed,balanced_active_4d1e4c23fd7d,completed,-1.0997697619066784,-0.00028154105904810967,3
0.5,1,0.25,0,78,20,1.0,0.375,0.6043547834038175791519030746,1,-0.3956452165961824208480969254,-0.6546572104018912529550827424,0.3956452165961824208480969254,0,balanced_passive_5cb4dba25944,completed,balanced_active_99ce464cb804,completed,-5.876386616595658e-08,-1.5043549738484883e-11,2
0.5,1,0.5,0,79,20,1.0,0.375,0.8053491827637444279346210996,0.8053491827637444279346210996,0E-28,0,0.1946508172362555720653789004,0.1946508172362555720653789004,balanced_passive_f04828e2bd35,completed,balanced_active_755f66554149,completed,-1.1752773233191316e-07,-3.0087099476969766e-11,2
0.5,1,0.75,0,80,20,1.0,0.375,0.7510572636872785461195565207,0.8830723511258429534803977597,-0.1320150874385644073608412390,-0.1757723329782377111550753310,0.2489427363127214538804434793,0.1169276488741570465196022403,balanced_passive_24db9dc9ff40,completed,balanced_active_1b094154501d,completed,-8.814579924893487e-08,-2.2565324607727326e-11,2
0.5,1,1,0,81,20,1.0,0.375,0.6810492627728883300948679849,0.6810492627728883300948679849,0E-28,0,0.3189507372271116699051320151,0.3189507372271116699051320151,balanced_passive_a4a58db01772,completed,balanced_active_6127ea9b67c4,completed,1.1496551430321718,0.000294311716616236,4
0.5,2,0,0,82,20,1.0,0.375,0,0.9563950165733226654474797120,-0.9563950165733226654474797120,0,1,0.04360498342667733455252028803,balanced_passive_56790be1db76,completed,balanced_active_b239459ddf6e,completed,-5.876386616595658e-08,-1.5043549738484883e-11,2
0.5,2,0.25,0,83,20,1.0,0.375,0.7592867756315007429420505201,0.7592867756315007429420505201,0E-28,0,0.2407132243684992570579494799,0.2407132243684992570579494799,balanced_passive_ad2026904112,completed,balanced_active_e25761c0bb61,completed,-8.814579924893487e-08,-2.2565324607727326e-11,2
0.5,2,0.5,0,84,20,1.0,0.375,0.6312149959995428048919876557,0.6312149959995428048919876557,0E-28,0,0.3687850040004571951080123443,0.3687850040004571951080123443,balanced_passive_16dc9492684b,completed,balanced_active_aca5e59826fa,completed,0.0,0.0,0
0.5,2,0.75,0,85,20,1.0,0.375,0.5231455023431249285632643731,0.6459595382329409075322894045,-0.1228140358898159789690250314,-0.2347607603233559099847061393,0.4768544976568750714367356269,0.3540404617670590924677105955,balanced_passive_2b8ef0909ce5,completed,balanced_active_4477628839c5,completed,-8.814579924893487e-08,-2.2565324607727326e-11,2
0.5,2,1,0,86,20,1.0,0.375,1,0.3650702937478568979311921362,0.6349297062521431020688078638,0.6349297062521431020688078638,0,0.6349297062521431020688078638,balanced_passive_56e0b2c16339,completed,balanced_active_c9dd7cea0ccc,completed,19.999999941236133,0.00511999998495645,3
0.5,5,0,0,87,20,1.0,0.375,0,0,0,0,1,1,balanced_passive_5bd643e96ed2,completed,balanced_active_19824be950b2,completed,0.0,0.0,0
0.5,5,0.25,0,88,20,1.0,0.375,0.6969939421648188364384501086,0.6969939421648188364384501086,0E-28,0,0.3030060578351811635615498914,0.3030060578351811635615498914,balanced_passive_c5b103c00930,completed,balanced_active_aee56f0400ac,completed,0.0,0.0,0
0.5,5,0.5,0,89,20,1.0,0.375,0.7558146179781701811532087548,0.7558146179781701811532087548,0E-28,0,0.2441853820218298188467912452,0.2441853820218298188467912452,balanced_passive_0c220c5240d3,completed,balanced_active_c072fbb162e5,completed,0.0,0.0,0
0.5,5,0.75,0,90,20,1.0,0.375,0.5129157618013487255686364156,0.5129157618013487255686364156,0E-28,0,0.4870842381986512744313635844,0.4870842381986512744313635844,balanced_passive_c78c6656960b,completed,balanced_active_bae85cb76f1a,completed,0.0,0.0,0
0.5,5,1,0,91,20,1.0,0.375,0.7317979197622585438335809807,1,-0.2682020802377414561664190193,-0.3664974619289340101522842639,0.2682020802377414561664190193,0,balanced_passive_30c9481b8397,completed,balanced_active_32035770c7c4,completed,-5.876386616595658e-08,-1.5043549738484883e-11,2
1,0.2,0,0,92,20,1.0,0.375,0.8380386329866270430906389302,0.8380386329866270430906389302,0E-28,0,0.1619613670133729569093610698,0.1619613670133729569093610698,balanced_passive_76cf5fd2c4f1,completed,balanced_active_e1a74640f545,completed,-3.2979457661243834,-0.0015076323502282896,5
1,0.2,0.25,0,93,20,1.0,0.375,0.9130757800891530460624071322,0.9570236598468396388158646702,-0.0439478797576865927534575380,-0.04813168930337359954935219378,0.08692421991084695393759286776,0.04297634015316036118413532975,balanced_passive_9e9923bcad65,completed,balanced_active_4565954cec83,completed,18.850615033659132,0.008617424015387032,4
1,0.2,0.5,0,94,20,1.0,0.375,0.9129614813121499599954280489,0.9129614813121499599954280489,0E-28,0,0.08703851868785004000457195108,0.08703851868785004000457195108,balanced_passive_083fcb3533cd,completed,balanced_active_fe859e1222b2,completed,5.621872833236512e-07,2.5699990094795484e-10,2
1,0.2,0.75,0,95,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_beff31a92852,completed,balanced_active_7a5d3d30670f,completed,18.850616250960403,0.008617424571867613,4
1,0.2,1,0,96,20,1.0,0.375,0.8469451906041035606103903526,1,-0.1530548093958964393896096474,-0.1807139483096025372832174911,0.1530548093958964393896096474,0,balanced_passive_6141c6dc748e,completed,balanced_active_16fabcbd1482,completed,3.7479152221576745e-07,1.7133326729863655e-10,2
1,0.5,0,0,97,20,1.0,0.375,0.8311807063664418790718939307,0.8311807063664418790718939307,0E-28,0,0.1688192936335581209281060693,0.1688192936335581209281060693,balanced_passive_7b84cf2741e7,completed,balanced_active_69da8ffe0de8,completed,-1.0995899775605786,-0.0005026697040276931,3
1,0.5,0.25,0,98,20,1.0,0.375,0.8746642281533977253243413157,1,-0.1253357718466022746756586843,-0.1432958703606900156821745948,0.1253357718466022746756586843,0,balanced_passive_373ebb4ba5b9,completed,balanced_active_9d7d0a9e327e,completed,37.751025898608304,0.017257611839363796,5
1,0.5,0.5,0,99,20,1.0,0.375,0.9354746527976224495627821912,0.9354746527976224495627821912,0E-28,0,0.06452534720237755043721780877,0.06452534720237755043721780877,balanced_passive_8b97834b364d,completed,balanced_active_119e07d418a3,completed,18.800821543016696,0.008594661276807632,4
1,0.5,0.75,0,100,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_c57770ed0e11,completed,balanced_active_6679c83f2403,completed,18.850615033659132,0.008617424015387032,4
1,0.5,1,0,101,20,1.0,0.375,1,0.7086929187860776133051380237,0.2913070812139223866948619763,0.2913070812139223866948619763,0,0.2913070812139223866948619763,balanced_passive_41eddf5c6fdd,completed,balanced_active_2b3294874f38,completed,18.850616250960403,0.008617424571867613,5
1,1,0,0,102,20,1.0,0.375,0.9638795222038063668057381265,0.9638795222038063668057381265,0E-28,0,0.03612047779619363319426187346,0.03612047779619363319426187346,balanced_passive_172921adbb91,completed,balanced_active_69c49d09fb5b,completed,-2.198904858143851,-0.001005213649437189,4
1,1,0.25,0,103,20,1.0,0.375,0.8916957192661599131279647940,0.8916957192661599131279647940,0E-28,0,0.1083042807338400868720352060,0.1083042807338400868720352060,balanced_passive_8d099fbe10d8,completed,balanced_active_3f7791939196,completed,37.751025898608304,0.017257611839363796,5
1,1,0.5,0,104,20,1.0,0.375,1,0.7344267916333295233740998971,0.2655732083666704766259001029,0.2655732083666704766259001029,0,0.2655732083666704766259001029,balanced_passive_4f65241aec22,completed,balanced_active_46006046cfa0,completed,37.751025898608304,0.017257611839363796,6
1,1,0.75,0,105,20,1.0,0.375,0.8301045774044231098919938282,0.8301045774044231098919938282,0E-28,0,0.1698954225955768901080061718,0.1698954225955768901080061718,balanced_passive_8b27d1a3a7ff,completed,balanced_active_d7049728b559,completed,18.85061568928724,0.008617424315102738,6
1,1,1,0,106,20,1.0,0.375,1,0.7337981483598125500057149389,0.2662018516401874499942850611,0.2662018516401874499942850611,0,0.2662018516401874499942850611,balanced_passive_fb0729b7a4ee,completed,balanced_active_a14afbd5178e,completed,56.45280765801903,0.025806997786522987,6
1,2,0,0,107,20,1.0,0.375,0.7115670362327123099782832324,0.7115670362327123099782832324,0E-28,0,0.2884329637672876900217167676,0.2884329637672876900217167676,balanced_passive_1b66f7c52658,completed,balanced_active_b043f869f1f7,completed,-2.198904858143851,-0.001005213649437189,4
1,2,0.25,0,108,20,1.0,0.375,1,0.7361563517915309446254071661,0.2638436482084690553745928339,0.2638436482084690553745928339,0,0.2638436482084690553745928339,balanced_passive_8b99318589f3,completed,balanced_active_3c69059b73b0,completed,56.50246369207129,0.025829697687804017,6
1,2,0.5,0,109,20,1.0,0.375,0.8540321197919643367434417329,0.8111676287363548036806309653,0.0428644910556095330628107676,0.05019072475406544870507930139,0.1459678802080356632565582671,0.1888323712636451963193690347,balanced_passive_7e74f414af6e,completed,balanced_active_8a1ce288a6ca,completed,56.50246369207129,0.025829697687804017,6
1,2,0.75,0,110,20,1.0,0.375,1,0.7608869585095439478797576866,0.2391130414904560521202423134,0.2391130414904560521202423134,0,0.2391130414904560521202423134,balanced_passive_7d2fd65a989a,completed,balanced_active_38daddf9868f,completed,56.60205217149401,0.025875223849825834,6
1,2,1,0,111,20,1.0,0.375,0.7396845353754714824551377300,0.8838724425648645559492513430,-0.1441879071893930734941136130,-0.1949316232712663215637796493,0.2603154646245285175448622700,0.1161275574351354440507486570,balanced_passive_10a308fe8bad,completed,balanced_active_98346d6cbe21,completed,56.45280765801903,0.025806997786522987,6
1,5,0,0,112,20,1.0,0.375,0.08572898211121906612562153512,0,0.08572898211121906612562153512,1,0.9142710178887809338743784649,1,balanced_passive_9b12cf93b58c,completed,balanced_active_d0821a888a4c,completed,-3.2979457661243834,-0.0015076323502282896,5
1,5,0.25,0,113,20,1.0,0.375,1,0.7920214893981825455792421558,0.2079785106018174544207578442,0.2079785106018174544207578442,0,0.2079785106018174544207578442,balanced_passive_6ac21e952a2a,completed,balanced_active_e4fcdff4ef8b,completed,56.551847066833474,0.02585227294483816,6
1,5,0.5,0,114,20,1.0,0.375,1,0.7804766531405383780076584557,0.2195233468594616219923415443,0.2195233468594616219923415443,0,0.2195233468594616219923415443,balanced_passive_23e31afdcd66,completed,balanced_active_85a51325dfaf,completed,37.65143741918558,0.01721208567734198,5
1,5,0.75,0,115,20,1.0,0.375,1,0.7568726067325827284677373264,0.2431273932674172715322626736,0.2431273932674172715322626736,0,0.2431273932674172715322626736,balanced_passive_27e5b7e7eb28,completed,balanced_active_3aa3a7027e40,completed,37.70164252384611,0.017235036582329652,5
1,5,1,0,116,20,1.0,0.375,1,0.7876778876378807795622106647,0.2123221123621192204377893353,0.2123221123621192204377893353,0,0.2123221123621192204377893353,balanced_passive_cdcccb2ec51b,completed,balanced_active_91acfd584c86,completed,56.551847066833474,0.02585227294483816,6
2,0.2,0,0,117,20,1.0,0.375,0.9907989484512515716081837924,0.9907989484512515716081837924,0E-28,0,0.009201051548748428391816207567,0.009201051548748428391816207567,balanced_passive_75f716eeb035,completed,balanced_active_62b579605528,completed,-3.2966190795761903,-0.0024821602481514844,5
2,0.2,0.25,0,118,20,1.0,0.375,0.9571355089443904669371892324,0.9571355089443904669371892324,0E-28,0,0.04286449105560953306281076756,0.04286449105560953306281076756,balanced_passive_ed171c83b5aa,completed,balanced_active_a5e593d3784a,completed,56.6033814288329,0.04261901660523888,6
2,0.2,0.5,0,119,20,1.0,0.375,0.9249014116705720980739555352,0.8820369206149625650111447677,0.0428644910556095330628107675,0.04634492986467280479515540993,0.07509858832942790192604446477,0.1179630793850374349888552323,balanced_passive_d8daf2b5f9d7,completed,balanced_active_47c615cb8818,completed,37.65236766111484,0.028350018003662936,6
2,0.2,0.75,0,120,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_fbcf82a85bce,completed,balanced_active_6e0b0c6a414a,completed,1.5252272588615704e-06,1.1484064066722411e-09,2
2,0.2,1,0,121,20,1.0,0.375,0.9083323808435249742827751743,1,-0.0916676191564750257172248257,-0.1009185856297974078268529005,0.09166761915647502571722482569,0,balanced_passive_f69348d55cde,completed,balanced_active_a711da214165,completed,37.60360665405812,0.02831330383364376,5
2,0.5,0,0,122,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_94e48be5bde5,completed,balanced_active_1f88b92da9bb,completed,-2.198196164561853,-0.0016551124062583365,4
2,0.5,0.25,0,123,20,1.0,0.375,0.9275875864433902954792250100,0.9275875864433902954792250100,0E-28,0,0.07241241355660970452077499000,0.07241241355660970452077499000,balanced_passive_8099508881ff,completed,balanced_active_4844152de063,completed,56.5530438451996,0.042581115365797347,6
2,0.5,0.5,0,124,20,1.0,0.375,0.9567354403612047779619363319,0.9567354403612047779619363319,0E-28,0,0.04326455963879522203806366806,0.04326455963879522203806366806,balanced_passive_c45b2ba8686b,completed,balanced_active_6d388cae729c,completed,2.5420454314359506e-06,1.9140106777870688e-09,4
2,0.5,0.75,0,125,20,1.0,0.375,1,0.7289975997256829351925934393,0.2710024002743170648074065607,0.2710024002743170648074065607,0,0.2710024002743170648074065607,balanced_passive_1f2c13012a5a,completed,balanced_active_fe9e1e8f884b,completed,37.75169147703008,0.028424802994469704,5
2,0.5,1,0,126,20,1.0,0.375,1,0.8179687946505115162599302738,0.1820312053494884837400697262,0.1820312053494884837400697262,0,0.1820312053494884837400697262,balanced_passive_69d35b17be51,completed,balanced_active_916d19648e95,completed,56.5530438451996,0.042581115365797347,6
2,1,0,0,127,20,1.0,0.375,0.9819979426220139444507943765,0.9819979426220139444507943765,0E-28,0,0.01800205737798605554920562350,0.01800205737798605554920562350,balanced_passive_08ac20e443f5,completed,balanced_active_92bab48d13aa,completed,-2.198196164561853,-0.0016551124062583365,4
2,1,0.25,0,128,20,1.0,0.375,0.9323389907994742556717526716,0.9037659294816846676952968741,0.0285730613177895879764557975,0.03064664419246092552865461235,0.06766100920052574432824732842,0.09623407051831533230470312589,balanced_passive_04de91955ef3,completed,balanced_active_38619111f600,completed,37.65236766111484,0.028350018003662936,5
2,1,0.5,0,129,20,1.0,0.375,1,0.8164828256272503857804195005,0.1835171743727496142195804995,0.1835171743727496142195804995,0,0.1835171743727496142195804995,balanced_passive_224427cc9934,completed,balanced_active_38b2e63e7ab8,completed,56.504057612917656,0.04254423161443212,6
2,1,0.75,0,130,20,1.0,0.375,0.9359890266902897639595359204,0.9074126993198834085843287421,0.0285763273704063553752071783,0.03053062221408072296513402935,0.06401097330971023604046407956,0.09258730068011659141567125793,balanced_passive_d176b9222771,completed,balanced_active_86e2c7a19cb7,completed,75.4557470563114,0.05681373896004622,7
2,1,1,0,131,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_d9eaf635574c,completed,balanced_active_363a885b6e52,completed,56.454620930185264,0.042507008700374785,6
2,2,0,0,132,20,1.0,0.375,1,0.8858661484825970166314225296,0.1141338515174029833685774704,0.1141338515174029833685774704,0,0.1141338515174029833685774704,balanced_passive_46d09fd35ad8,completed,balanced_active_78edf966b20b,completed,-3.2966190795761903,-0.0024821602481514844,5
2,2,0.25,0,133,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_e51961e5391a,completed,balanced_active_bbb4c5e824a7,completed,75.40473379700242,0.05677532897656653,7
2,2,0.5,0,134,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_6705e582b4f0,completed,balanced_active_655063aef508,completed,56.504057612917656,0.04254423161443212,6
2,2,0.75,0,135,20,1.0,0.375,1,0.7401417304834838267230540633,0.2598582695165161732769459367,0.2598582695165161732769459367,0,0.2598582695165161732769459367,balanced_passive_dd8e4609a821,completed,balanced_active_decbda49090c,completed,75.4557470563114,0.05681373896004622,7
2,2,1,0,136,20,1.0,0.375,1,0.8062064235912675734369642245,0.1937935764087324265630357755,0.1937935764087324265630357755,0,0.1937935764087324265630357755,balanced_passive_9433384cb12a,completed,balanced_active_323c10368aa5,completed,56.5530438451996,0.042581115365797347,6
2,5,0,0,137,20,1.0,0.375,0.8148359812550005714938850154,0.8148359812550005714938850154,0E-28,0,0.1851640187449994285061149846,0.1851640187449994285061149846,balanced_passive_b5e96d7f0786,completed,balanced_active_13d8ca30ca18,completed,-4.394591544140077,-0.0033088689273525285,6
2,5,0.25,0,138,20,1.0,0.375,1,0.8226654474797119670819522231,0.1773345525202880329180477769,0.1773345525202880329180477769,0,0.1773345525202880329180477769,balanced_passive_a128a64c3854,completed,balanced_active_74f820b800ea,completed,75.40473379700242,0.05677532897656653,7
2,5,0.5,0,139,20,1.0,0.375,1,0.7877471711052691736198422677,0.2122528288947308263801577323,0.2122528288947308263801577323,0,0.2122528288947308263801577323,balanced_passive_e5f15f2d30b0,completed,balanced_active_83cb75ea421d,completed,75.40473379700242,0.05677532897656653,7
2,5,0.75,0,140,20,1.0,0.375,0.9231340724654246199565664647,0.8802720310892673448394102183,0.0428620413761572751171562464,0.04643100352875626818547638207,0.07686592753457538004343353526,0.1197279689107326551605897817,balanced_passive_ebdf46b2db03,completed,balanced_active_fec92105ce9e,completed,75.4557470563114,0.05681373896004622,7
2,5,1,0,141,20,1.0,0.375,1,0.7645445193736427020230883530,0.2354554806263572979769116470,0.2354554806263572979769116470,0,0.2354554806263572979769116470,balanced_passive_7daae7c69c3a,completed,balanced_active_870ac3f30680,completed,75.35529711427003,0.056738106062509196,7
4,0.2,0,0,142,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_b2ba0c2b58fe,completed,balanced_active_4dd79af62299,completed,-4.392032107764161,-0.004888522693859239,6
4,0.2,0.25,0,143,20,1.0,0.375,0.9847982626585895530917819179,0.9847982626585895530917819179,0E-28,0,0.01520173734141044690821808207,0.01520173734141044690821808207,balanced_passive_663bb67dd08f,completed,balanced_active_855e7c679c75,completed,75.40698560354375,0.08393125354133564,7
4,0.2,0.5,0,144,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_d14b381462be,completed,balanced_active_23230a2a94ba,completed,75.40698560354375,0.08393125354133564,7
4,0.2,0.75,0,145,20,1.0,0.375,0.9857134693411052060117721013,0.9428538773644208240470884051,0.0428595919766843819646836962,0.04348078149457939590700910196,0.01428653065889479398822789874,0.05714612263557917595291159495,balanced_passive_c7b9a1f8341d,completed,balanced_active_679891462ecd,completed,56.556825537391916,0.06295020581553187,8
4,0.2,1,0,146,20,1.0,0.375,1,1,0,0,0,0,balanced_passive_f303545d6cf7,completed,balanced_active_3daa0408880c,completed,75.35781672203765,0.0838765264384419,7
