G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.8219627000539029,14375,5062,0,5062,0,1,1,0,2,1,,0,
0,0.7197574624089339,14375,2967,0,2967,0,3,1,0,2,1,,0,
0,0.6788443047528459,14375,2488,0,2488,0,5,1,0,2,1,,0,
0,0.7064685742547648,14375,2798,0,2798,0,7,1,0,2,1,,0,
0,0.5822028302753786,14375,1682,0,1682,0,9,1,0,2,1,,0,
