DS_t,agent,day
0,big_mid,1
0,big_short,1
0.12006319115323855,H42,1
0.06872037914691943,H62,1
0,H33,1
0,H63,1
0,H93,1
0.0750394944707741,H72,1
0.045023696682464455,H22,1
0,H13,1
0.05924170616113744,H52,1
0.14218009478672985,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.07977883096366509,H92,1
0,H43,1
0.19352290679304898,H12,1
0,H83,1
0,H73,1
0.045813586097946286,H32,1
0,H23,1
0.17061611374407584,H82,1
0,H26,2
0,H66,2
0,big_mid,2
0.0343213728549142,H65,2
0,H86,2
0.19266770670826833,H55,2
0.09204368174726989,H85,2
0,H16,2
0,big_short,2
0.09126365054602184,H5,2
0.13416536661466458,H45,2
0.11310452418096724,H15,2
0,H36,2
0.09282371294851795,H25,2
0,big_long,2
0.04914196567862714,H35,2
0.10452418096723869,H75,2
0,H46,2
0,H6,2
0,H96,2
0,H76,2
0.09594383775351015,H95,2
0,H56,2
0.06941838649155722,H38,3
0,big_mid,3
0.15884928080050031,H98,3
0,H69,3
0.06879299562226392,H18,3
0,H39,3
0.10006253908692933,H8,3
0,big_short,3
0.15134459036898062,H68,3
0,H49,3
0.12570356472795496,H88,3
0,H59,3
0,H79,3
0.10256410256410256,H78,3
0.09443402126328955,H28,3
0.050031269543464665,H58,3
0,H19,3
0.07879924953095685,H48,3
0,H29,3
0,H9,3
0,big_long,3
0,H89,3
0,H99,3
0.06933333333333333,H71,4
0,big_mid,4
0.07666666666666666,H51,4
0.05333333333333334,H61,4
0.08466666666666667,H21,4
0.058666666666666666,H11,4
0,big_short,4
0.14533333333333334,H1,4
0,H42,4
0.136,H81,4
0,H62,4
0.12733333333333333,H31,4
0,H72,4
0.06333333333333334,H41,4
0,H22,4
0,H52,4
0,H2,4
0,big_long,4
0,H92,4
0.18533333333333332,H91,4
0,H12,4
0,H32,4
0,H82,4
0.18780356179168917,H64,5
0,big_mid,5
0.038855909336211546,H4,5
0.11386940097139774,H74,5
0,H65,5
0,H55,5
0,H85,5
0.03669724770642202,H54,5
0,big_short,5
0,H5,5
0,H45,5
0.018888289260658393,H24,5
0,H15,5
0.03507825148407987,H14,5
0.11063140852671344,H94,5
0,H25,5
0.167835941716136,H84,5
0,big_long,5
0,H35,5
0.14409066378845117,H34,5
0,H75,5
0.14624932541824068,H44,5
0,H95,5
0,H38,6
0.14641943734015345,H27,6
0,big_mid,6
0.14705882352941177,H87,6
0,H98,6
0.06905370843989769,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.06521739130434782,H77,6
0,H88,6
0,H78,6
0.04539641943734015,H57,6
0,H28,6
0,H58,6
0,H48,6
0.10294117647058823,H17,6
0,big_long,6
0.0639386189258312,H7,6
0.10869565217391304,H97,6
0.17199488491048592,H37,6
0.0792838874680307,H67,6
0.07613293051359517,H50,7
0,H71,7
0,big_mid,7
0,H51,7
0,H61,7
0,H21,7
0,H11,7
0,big_short,7
0,H1,7
0.08821752265861027,H80,7
0,H81,7
0.18006042296072508,H60,7
0,H31,7
0,H41,7
0.11540785498489425,H30,7
0.09909365558912386,H40,7
0,big_long,7
0.07009063444108761,H10,7
0.07794561933534744,H70,7
0,H91,7
0.05861027190332326,H90,7
0.15528700906344411,H20,7
0.07915407854984895,H100,7
0,H64,8
0,big_mid,8
0,H4,8
0,H74,8
0,H54,8
0,big_short,8
0,H24,8
0.03929539295392954,H33,8
0.11314363143631437,H63,8
0,H14,8
0.1294037940379404,H93,8
0.1565040650406504,H13,8
0,H94,8
0,H84,8
0,big_long,8
0,H34,8
0.07588075880758807,H53,8
0.06775067750677506,H3,8
0,H44,8
0.28929539295392953,H43,8
0.05623306233062331,H83,8
0.018970189701897018,H73,8
0.0535230352303523,H23,8
0.06564885496183206,H26,9
0.07022900763358779,H66,9
0,H27,9
0,big_mid,9
0.28549618320610687,H86,9
0,H87,9
0.06870229007633588,H16,9
0,H47,9
0,big_short,9
0,H77,9
0,H57,9
0.11908396946564885,H36,9
0,H17,9
0,big_long,9
0,H7,9
0,H97,9
0.06564885496183206,H46,9
0.07404580152671755,H6,9
0.04198473282442748,H96,9
0,H67,9
0.10305343511450382,H76,9
0,H37,9
0.10610687022900764,H56,9
0,H50,10
0,big_mid,10
0.3047684865238424,H69,10
0.05943331029716655,H39,10
0,big_short,10
0.07118175535590877,H49,10
0,H80,10
0.1050449205252246,H59,10
0.053213545266067724,H79,10
0,H60,10
0.0691085003455425,H19,10
0.11264685556323428,H29,10
0,H30,10
0,H40,10
0.07049067035245335,H9,10
0,big_long,10
0,H10,10
0,H70,10
0.09536973047684866,H89,10
0,H90,10
0,H20,10
0.05874222529371113,H99,10
0,H100,10
