G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7594577821819838,52250,3576,3576,3576,0,1,0,3576,2,1,,1,1
0,0.5905751116515857,52250,1741,1741,1741,0,2,0,1741,2,1,,1,1
0,0.6092868378999706,52250,1878,1878,1878,0,4,0,1878,2,1,,1,1
0,0.8345211980400125,52250,5493,5493,5493,0,5,0,5493,2,1,,1,1
0,0.6608009595022583,52250,2310,2310,2310,0,8,0,2310,2,1,,1,1
