run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_5ee10acac628,active,H2,PAY_f378c6372757,1,3076,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H2,PAY_9ef872a34c94,1,500,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H5,PAY_0254da1db4ea,2,1241,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H5,PAY_aa8f60f01296,2,500,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H1,PAY_ec51d4189b5e,4,1378,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H1,PAY_7e1af68e9762,4,500,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H4,PAY_4990814116c8,5,4993,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H4,PAY_26f992bb86d2,5,500,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H3,PAY_427b0eeb2ce7,8,1810,repaid,0,0,0,no_trade
balanced_active_5ee10acac628,active,H3,PAY_2895694193ae,8,500,repaid,0,0,0,no_trade
