G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.2394221568764732,40201,414,414,414,0,1,0,414,8,8,,1,1
0,0.2812706762802843,40201,1487,844,1487,0,2,0.4324142568930733,844,9,9,,0.5675857431069267,1
0,0.12562962199489808,40201,985,985,985,0,3,0,985,10,10,,1,1
0,0.4134415048320325,40201,1229,1229,1229,0,4,0,1229,9,9,,1,1
0,0.24020383627344488,40201,557,557,557,0,5,0,557,10,10,,1,1
0,0.21431301511081444,40201,431,431,431,0,6,0,431,7,7,,1,1
0,0.25144777245892824,40201,1555,944,1555,0,7,0.3929260450160772,944,10,10,,0.6070739549839228,1
0,0.25430574289487085,40201,1571,915,1571,0,8,0.41756842775302355,915,10,10,,0.5824315722469765,1
0,0.5364912525174104,40201,1098,305,1098,0,9,0.7222222222222222,305,8,8,,0.2777777777777778,1
0,0.18496256,40201,625,625,625,0,10,0,625,9,9,,1,1
