run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_902794fb60ad,active,H2,PAY_22ee2bba707e,1,3895,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H2,PAY_14dbf0939a4b,1,500,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H3,PAY_c48074ef2b47,3,4213,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H3,PAY_80a22d9ca8ca,3,500,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H4,PAY_5a5980f339f3,5,3283,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H4,PAY_a20d514454aa,5,500,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H5,PAY_64831fd761b0,7,149,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H5,PAY_3a8a00bab8f0,7,500,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H1,PAY_5f7a2ac51ec6,9,958,repaid,0,0,0,no_trade
balanced_active_902794fb60ad,active,H1,PAY_4351941025f0,9,500,repaid,0,0,0,no_trade
