run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_b7910c83a2b0,active,0,200,80,120,0,12750.00000000000000000000000,0.01568627450980392156862745098
balanced_active_b7910c83a2b0,active,1,80,40,40,0,22865.75000000000000000000001,0.003498682527360790702251183537
