G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.13419305741949086,20736,882,882,882,0,1,0,882,10,10,,1,1
0,0.136535567201049,20736,1041,768,1041,0,2,0.2622478386167147,768,10,10,,0.7377521613832853,1
0,0.13467481554799643,20736,962,962,962,0,3,0,962,10,10,,1,1
0,0.13469593312550318,20736,1062,1062,1062,0,4,0,1062,10,10,,1,1
0,0.15656560082118298,20736,903,903,903,0,5,0,903,10,10,,1,1
0,0.15019336288672577,20736,1016,709,1016,0,6,0.3021653543307087,709,10,10,,0.6978346456692913,1
0,0.13659720799682706,20736,958,717,958,0,7,0.25156576200417535,717,10,10,,0.7484342379958246,1
0,0.13446530612244897,20736,700,700,700,0,8,0,700,10,10,,1,1
0,0.1451290601332853,20736,1373,1044,1373,0,9,0.23962126729788782,1044,10,10,,0.7603787327021122,1
0,0.13849832030504555,20736,1054,1054,1054,0,10,0,1054,10,10,,1,1
