DS_t,agent,day
0.036281179138321996,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.1349206349206349,H32,1
0.17573696145124718,H12,1
0,H73,1
0,H83,1
0,H33,1
0.047619047619047616,H42,1
0,H93,1
0,H53,1
0.015873015873015872,H82,1
0.08843537414965986,H92,1
0.11564625850340136,H62,1
0.21201814058956917,H22,1
0,H43,1
0.08049886621315193,H52,1
0.09297052154195011,H72,1
0.07973102785782901,H15,2
0,H76,2
0,H46,2
0.049951969260326606,H55,2
0,H16,2
0,H86,2
0.03650336215177714,H25,2
0.08357348703170028,H85,2
0.06724303554274735,H45,2
0.10182516810758886,H65,2
0,H96,2
0.2622478386167147,H95,2
0,H66,2
0.07204610951008646,H35,2
0.12776176753121998,H5,2
0,H36,2
0.11911623439000961,H75,2
0,H56,2
0,H6,2
0,H26,2
0,H99,3
0.06860706860706861,H38,3
0,H49,3
0,H39,3
0,H89,3
0.20166320166320167,H88,3
0.12266112266112267,H28,3
0.15696465696465697,H98,3
0.1444906444906445,H8,3
0,H9,3
0,H79,3
0.013513513513513514,H48,3
0.12370062370062371,H68,3
0,H69,3
0.10291060291060292,H18,3
0,H59,3
0.04885654885654886,H78,3
0,H19,3
0.016632016632016633,H58,3
0,H29,3
0,H2,4
0.2184557438794727,H61,4
0,H32,4
0.10451977401129943,H31,4
0.05367231638418079,H21,4
0.01977401129943503,H51,4
0,H12,4
0,H42,4
0.1384180790960452,H81,4
0,H82,4
0,H92,4
0,H62,4
0.15725047080979285,H41,4
0.0743879472693032,H71,4
0,H22,4
0.13653483992467044,H11,4
0.046139359698681735,H1,4
0,H52,4
0,H72,4
0.05084745762711865,H91,4
0,H15,5
0.06201550387596899,H44,5
0.028792912513842746,H54,5
0.02768549280177187,H64,5
0,H55,5
0,H25,5
0.24473975636766335,H4,5
0.08416389811738649,H14,5
0,H85,5
0.019933554817275746,H94,5
0,H45,5
0,H65,5
0.1406423034330011,H74,5
0.06755260243632337,H84,5
0,H95,5
0,H35,5
0.10409745293466224,H34,5
0,H5,5
0.2203765227021041,H24,5
0,H75,5
0.3021653543307087,H77,6
0,H38,6
0.04330708661417323,H57,6
0.08759842519685039,H47,6
0,H88,6
0,H28,6
0.1062992125984252,H67,6
0,H98,6
0,H8,6
0.06496062992125984,H27,6
0.08956692913385826,H37,6
0.10728346456692914,H87,6
0,H48,6
0.09350393700787402,H97,6
0,H68,6
0,H18,6
0.0531496062992126,H17,6
0,H78,6
0.05216535433070866,H7,6
0,H58,6
0.1304801670146138,H20,7
0.08455114822546973,H100,7
0.06263048016701461,H80,7
0,H61,7
0,H31,7
0,H21,7
0,H51,7
0.026096033402922755,H30,7
0.11586638830897704,H40,7
0.25156576200417535,H60,7
0,H81,7
0,H41,7
0,H71,7
0.04384133611691023,H50,7
0,H91,7
0,H11,7
0.1325678496868476,H10,7
0,H1,7
0.07620041753653445,H90,7
0.07620041753653445,H70,7
0,H44,8
0.14,H23,8
0,H54,8
0,H64,8
0.06714285714285714,H3,8
0.032857142857142856,H63,8
0.12857142857142856,H13,8
0,H4,8
0.20714285714285716,H73,8
0,H14,8
0,H94,8
0.18714285714285714,H83,8
0.07571428571428572,H33,8
0.047142857142857146,H93,8
0,H74,8
0.04428571428571428,H53,8
0,H84,8
0,H34,8
0.07,H43,8
0,H24,8
0,H77,9
0.12235979606700656,H46,9
0,H47,9
0,H57,9
0.19810633648943918,H16,9
0.06554989075018208,H86,9
0.05972323379461034,H96,9
0,H67,9
0,H27,9
0.11798980335032774,H66,9
0,H37,9
0,H87,9
0,H97,9
0,H17,9
0,H7,9
0.04224326292789512,H36,9
0.041514930808448654,H76,9
0.23962126729788782,H56,9
0.08667152221412965,H6,9
0.026219956300072834,H26,9
0.05313092979127135,H99,10
0,H20,10
0,H100,10
0,H70,10
0.1793168880455408,H49,10
0,H80,10
0.16129032258064516,H39,10
0.04554079696394687,H89,10
0,H30,10
0,H40,10
0,H60,10
0.08823529411764706,H9,10
0.03320683111954459,H79,10
0.16129032258064516,H69,10
0.030360531309297913,H59,10
0,H50,10
0.056925996204933584,H19,10
0,H10,10
0,H90,10
0.19070208728652752,H29,10
