run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_f6d9f090be28,active,H2,PAY_38ecd4451415,1,2283,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H2,PAY_d78674ced5fd,1,500,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H3,PAY_fd2c7edafd0a,3,6190,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H3,PAY_c47c32315a8a,3,500,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H4,PAY_b73965f3ffc7,5,2618,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H4,PAY_796dadaba5ad,5,500,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H5,PAY_8d7919899af6,7,52,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H5,PAY_2dadd798f478,7,500,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H1,PAY_6e185dbc2f22,9,1355,repaid,0,0,0,no_trade
balanced_active_f6d9f090be28,active,H1,PAY_df2ff5382a48,9,500,repaid,0,0,0,no_trade
