G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7471662877099542,14786,3368,0,3368,0,1,1,0,2,1,,0,
0,0.7792638775868193,14786,3958,0,3958,0,3,1,0,2,1,,0,
0,0.8297251079458402,14786,5321,0,5321,0,5,1,0,2,1,,0,
0,0.5003709367287923,14786,1028,0,1028,0,7,1,0,2,1,,0,
0,0.5296632572021029,14786,1322,0,1322,0,9,1,0,2,1,,0,
