run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_9cd72c6f271e,active,H1,PAY_a6d7ce75b614,1,3111,repaid,0,1,1300.50,sell_before
balanced_active_9cd72c6f271e,active,H1,PAY_dd9998383002,1,500,repaid,0,1,1300.50,sell_before
balanced_active_9cd72c6f271e,active,H2,PAY_297176af2e50,1,2163,repaid,0,1,2799.90,sell_before
balanced_active_9cd72c6f271e,active,H2,PAY_a9c626fe9f46,1,500,repaid,0,1,2799.90,sell_before
balanced_active_9cd72c6f271e,active,H3,PAY_02f2333b95dc,1,2723,repaid,0,1,1946.70,sell_before
balanced_active_9cd72c6f271e,active,H3,PAY_d8713dfbfce6,1,500,repaid,0,1,1946.70,sell_before
balanced_active_9cd72c6f271e,active,H4,PAY_f630633e141a,1,3055,repaid,0,1,2450.70,sell_before
balanced_active_9cd72c6f271e,active,H4,PAY_b53c1cc7be4c,1,500,repaid,0,1,2450.70,sell_before
balanced_active_9cd72c6f271e,active,H5,PAY_c0a9cbcc5276,1,1445,repaid,0,0,0,no_trade
balanced_active_9cd72c6f271e,active,H5,PAY_fb1bbf6490e6,1,500,repaid,0,0,0,no_trade
