G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.8338953707943277,27250,5470,4970,5470,0,1,0.09140767824497258,4970,2,1,,0.9085923217550275,1
0,0.7377973668767756,27250,3222,0,3222,0,2,1,0,2,1,,0,
0,0.6941070062850851,27250,2653,0,2653,0,4,1,0,2,1,,0,
0,0.5509650081720662,27250,1469,0,1469,0,5,1,0,2,1,,0,
0,0.6468358231442776,27250,2183,0,2183,0,8,1,0,2,1,,0,
