DS_t,agent,day
0,big_mid,1
0,big_short,1
0.03967168262653899,H42,1
0.05973552211582307,H62,1
0,H33,1
0,H63,1
0,H93,1
0.07615139078887369,H72,1
0.15002279981760147,H22,1
0,H13,1
0.034655722754217966,H52,1
0.15321477428180574,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.0784313725490196,H92,1
0,H43,1
0.16735066119471045,H12,1
0,H83,1
0,H73,1
0.04970360237118103,H32,1
0,H23,1
0.191062471500228,H82,1
0.05575935436537051,H71,2
0,big_mid,2
0.08657373440939105,H51,2
0.05282465150403522,H61,2
0.05722670579603815,H21,2
0.1672780630961115,H11,2
0,big_short,2
0.11298606016140866,H1,2
0,H42,2
0.16140865737344093,H81,2
0,H62,2
0.07630227439471754,H31,2
0,H72,2
0.06823184152604549,H41,2
0,H22,2
0,H52,2
0,H2,2
0,big_long,2
0,H92,2
0.16140865737344093,H91,2
0,H12,2
0,H32,2
0,H82,2
0.14968696642003415,H50,3
0,H71,3
0,big_mid,3
0,H51,3
0,H61,3
0,H21,3
0,H11,3
0,big_short,3
0,H1,3
0.18099032441661925,H80,3
0,H81,3
0.07171314741035857,H60,3
0,H31,3
0,H41,3
0.025611838360842343,H30,3
0.07398975526465566,H40,3
0,big_long,3
0.07626636311895275,H10,3
0.09049516220830962,H70,3
0,H91,3
0.099601593625498,H90,3
0.0796812749003984,H20,3
0.15196357427433124,H100,3
0,H50,4
0,big_mid,4
0.04756926293779404,H69,4
0.02561421850496602,H39,4
0,big_short,4
0.07161526398327235,H49,4
0,H80,4
0.08416100365917407,H59,4
0.1730266596968113,H79,4
0,H60,4
0.25509670674333507,H19,4
0.12388917929952953,H29,4
0,H30,4
0,H40,4
0.05331939362258233,H9,4
0,big_long,4
0,H10,4
0,H70,4
0.12493465760585468,H89,4
0,H90,4
0,H20,4
0.04077365394668061,H99,4
0,H100,4
0.03336045565500407,H38,5
0,big_mid,5
0.07892595606183889,H98,5
0,H69,5
0.23840520748576077,H18,5
0,H39,5
0.046379170056956874,H8,5
0,big_short,5
0.09601301871440195,H68,5
0,H49,5
0.044751830756712775,H88,5
0,H59,5
0,H79,5
0.03417412530512612,H78,5
0.2017900732302685,H28,5
0.12449145646867373,H58,5
0,H19,5
0.10170870626525631,H48,5
0,H29,5
0,H9,5
0,big_long,5
0,H89,5
0,H99,5
0,H38,6
0.14414414414414414,H27,6
0,big_mid,6
0.06396396396396396,H87,6
0,H98,6
0.24234234234234234,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.14414414414414414,H77,6
0,H88,6
0,H78,6
0.06036036036036036,H57,6
0,H28,6
0,H58,6
0,H48,6
0.06756756756756757,H17,6
0,big_long,6
0.06936936936936937,H7,6
0.109009009009009,H97,6
0.04954954954954955,H37,6
0.04954954954954955,H67,6
0.1659919028340081,H26,7
0.16194331983805668,H66,7
0,H27,7
0,big_mid,7
0.03441295546558704,H86,7
0,H87,7
0.09176788124156546,H16,7
0,H47,7
0,big_short,7
0,H77,7
0,H57,7
0.07489878542510121,H36,7
0,H17,7
0,big_long,7
0,H7,7
0,H97,7
0.12010796221322537,H46,7
0.03441295546558704,H6,7
0.08636977058029689,H96,7
0,H67,7
0.10458839406207827,H76,7
0,H37,7
0.12550607287449392,H56,7
0,H26,8
0,H66,8
0,big_mid,8
0.0951993490642799,H65,8
0,H86,8
0.05777054515866558,H55,8
0.05858421480878763,H85,8
0,H16,8
0,big_short,8
0.11554109031733116,H5,8
0.10252237591537836,H45,8
0.17982099267697316,H15,8
0,H36,8
0.08950366151342555,H25,8
0,big_long,8
0.0854353132628153,H35,8
0.09113100081366965,H75,8
0,H46,8
0,H6,8
0,H96,8
0,H76,8
0.12449145646867373,H95,8
0,H56,8
0.06743566992014197,H64,9
0,big_mid,9
0.05323868677905945,H4,9
0.12422360248447205,H74,9
0,H65,9
0,H55,9
0,H85,9
0.048802129547471165,H54,9
0,big_short,9
0,H5,9
0,H45,9
0.1401952085181899,H24,9
0,H15,9
0.18456078083407276,H14,9
0.1313220940550133,H94,9
0,H25,9
0.129547471162378,H84,9
0,big_long,9
0,H35,9
0.0771960958296362,H34,9
0,H75,9
0.043478260869565216,H44,9
0,H95,9
0,H64,10
0,big_mid,10
0,H4,10
0,H74,10
0,H54,10
0,big_short,10
0,H24,10
0.060841423948220064,H33,10
0.16957928802588998,H63,10
0,H14,10
0.0854368932038835,H93,10
0.060841423948220064,H13,10
0,H94,10
0,H84,10
0,big_long,10
0,H34,10
0.20841423948220064,H53,10
0.039482200647249194,H3,10
0,H44,10
0.14627831715210357,H43,10
0.09190938511326861,H83,10
0.07831715210355987,H73,10
0.05889967637540453,H23,10
