G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.09663171502441827,8125,1652,0,1652,0,1,1,0,13,10,,0,
0,0.09003204941436979,8125,1310,0,1310,0,2,1,0,13,10,,0,
0,0.09535652896702826,8125,1662,0,1662,0,3,1,0,13,10,,0,
0,0.09436692506459948,8125,1290,0,1290,0,4,1,0,13,10,,0,
0,0.08143597135264177,8125,1490,0,1490,0,5,1,0,13,10,,0,
0,0.08412798248079814,8125,1709,0,1709,0,6,1,0,13,10,,0,
0,0.08394890260631001,8125,1080,0,1080,0,7,1,0,13,10,,0,
0,0.08516716723145087,8125,1487,0,1487,0,8,1,0,13,10,,0,
0,0.09212754955472566,8125,1475,0,1475,0,9,1,0,13,10,,0,
0,0.09097227758290816,8125,1792,0,1792,0,10,1,0,13,10,,0,
