run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a8d2f193e6bc,active,H2,PAY_5a31177fc6c7,1,4446,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H2,PAY_8c119de0d8b8,1,500,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H5,PAY_b241c5f80a6e,2,257,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H5,PAY_b7e6eebce5a1,2,500,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H1,PAY_863340a9b294,4,2709,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H1,PAY_e1bcc00234d5,4,500,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H4,PAY_fada044d9e67,5,5007,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H4,PAY_0de972be559d,5,500,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H3,PAY_36a3b2be5b47,8,79,repaid,0,0,0,no_trade
balanced_active_a8d2f193e6bc,active,H3,PAY_4df954d357ab,8,500,repaid,0,0,0,no_trade
