run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_676e11dda19b,active,0,200,80,80,40,11250.00000000000015000000000,0.01777777777777777754074074074
balanced_active_676e11dda19b,active,1,140,40,100,0,11920.35000000000015000000000,0.01174462159248679763918901384
