G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.5011773482008436,7114.0,1051,0,1051,0,1,1,0,2,1,,0,
0,0.8900557169253904,7114.0,531,0,531,0,3,1,0,2,1,,0,
0,0.5435946564320624,7114.0,1419,0,1419,0,5,1,0,2,1,,0,
0,0.5026616810035182,7114.0,932,0,932,0,7,1,0,2,1,,0,
3950.0,0.9137013387958001,7114.0,11064,0,11064,0,9,1,0,2,1,,0,
