run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_da9652bf6c71,active,H2,PAY_4f1e94712bfd,1,2650,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H2,PAY_2fa2724d6681,1,500,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H1,PAY_fbac781d8fb8,2,3952,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H1,PAY_ca8031f1764c,2,500,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H5,PAY_52da587d0935,8,999,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H5,PAY_f11e683c5d11,8,500,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H4,PAY_f8da578c3e22,9,1910,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H4,PAY_cfc33655a176,9,500,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H3,PAY_92f6c3c8a9cd,10,2987,repaid,0,0,0,no_trade
balanced_active_da9652bf6c71,active,H3,PAY_3a3b824aa190,10,500,repaid,0,0,0,no_trade
