run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a9ff491b08d6,active,H2,PAY_fc4d16d19730,1,3268,repaid,0,1,2398.50,sell_before
balanced_active_a9ff491b08d6,active,H2,PAY_8eb19126d036,1,500,repaid,0,1,2398.50,sell_before
