G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.15472740587358905,2500,1990,8,1990,0,1,0.9959798994974874,8,10,10,,0.004020100502512563,1
0,0.20342460281227173,2500,1184,33,1184,0,2,0.9721283783783784,33,10,10,,0.02787162162162162,1
0,0.17675986515962722,2500,615,45,615,0,3,0.926829268292683,45,10,10,,0.07317073170731707,1
0,0.2157853816908027,2500,765,5,765,0,4,0.9934640522875817,5,10,10,,0.006535947712418301,1
0,0.1730565200617284,2500,576,31,576,0,5,0.9461805555555556,31,9,9,,0.05381944444444445,1
0,0.1312829704086252,2500,1645,10,1645,0,6,0.993920972644377,10,10,10,,0.0060790273556231,1
0,0.14819582515518867,2500,1041,62,1041,0,7,0.9404418828049952,62,10,10,,0.059558117195004805,1
0,0.17085435530756124,2500,692,43,692,0,8,0.9378612716763006,43,10,10,,0.06213872832369942,1
0,0.17863424674980466,2500,1078,55,1078,0,9,0.9489795918367347,55,10,10,,0.05102040816326531,1
0,0.1573119065010957,2500,370,99,370,0,10,0.7324324324324324,99,10,10,,0.26756756756756755,1
