run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_b47ae0212505,active,H2,PAY_04afd534a1de,1,2132,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H2,PAY_c9cca33df292,1,500,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H1,PAY_5ce582301b09,2,3245,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H1,PAY_b45d75406388,2,500,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H5,PAY_e8615938758b,8,1302,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H5,PAY_747d83ef27ec,8,500,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H4,PAY_906ecddb1df1,9,2635,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H4,PAY_b356eb54f50f,9,500,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H3,PAY_e0b60f838682,10,3183,repaid,0,0,0,no_trade
balanced_active_b47ae0212505,active,H3,PAY_1610091a0cac,10,500,repaid,0,0,0,no_trade
