run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_a3b05506a83d,active,0,200,80,80,40,40875.00000000000000000000001,0.004892966360856269113149847094
balanced_active_a3b05506a83d,active,1,160,40,120,0,40539.40000000000000000000001,0.003946777702679368712906456434
balanced_active_a3b05506a83d,active,2,160,80,80,0,40539.40000000000000000000001,0.003946777702679368712906456434
balanced_active_a3b05506a83d,active,3,120,40,80,0,40539.40000000000000000000001,0.002960083277009526534679842326
