run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_faaf7229814f,active,0,200,200,0,0,6562.500000000000149999999999,0.03047619047619047549387755103
balanced_active_faaf7229814f,active,1,0,0,0,0,16522.90000000000014999999999,0E+23
