run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_da4a88882a90,active,H2,PAY_0aa1d49fe556,1,2398,repaid,0,1,2134.35,sell_before
balanced_active_da4a88882a90,active,H2,PAY_1ba25d95267d,1,500,repaid,0,1,2134.35,sell_before
