G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12542888074962358,5000,2455,0,2455,0,1,1,0,13,10,,0,
0,0.10096658692879425,5000,1169,0,1169,0,2,1,0,12,10,,0,
0,0.10457289416341685,5000,1308,0,1308,0,3,1,0,13,10,,0,
0,0.14563185162511763,5000,1485,0,1485,0,4,1,0,13,10,,0,
0,0.143232,5000,2000,0,2000,0,5,1,0,13,10,,0,
0,0.13240175156492767,5000,1871,0,1871,0,6,1,0,13,10,,0,
0,0.12920875638654689,5000,983,0,983,0,7,1,0,13,10,,0,
0,0.14390578435493104,5000,1317,0,1317,0,8,1,0,13,10,,0,
0,0.12090009478427681,5000,963,0,963,0,9,1,0,13,10,,0,
0,0.1481042848580882,5000,1396,0,1396,0,10,1,0,13,10,,0,
