G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.5616253298864142,16260.666666666666,1541,1541,1541,0,1,0,1541,2,1,,1,1
0,0.6954296464960923,16260.666666666666,2668,0,2668,0,3,1,0,2,1,,0,
0,0.7040702792003664,16260.666666666666,2769,0,2769,0,5,1,0,2,1,,0,
0,0.5045401160551796,16260.666666666666,913,0,913,0,7,1,0,2,1,,0,
0,0.8691927920259039,16260.666666666666,7107,0,7107,0,9,1,0,2,1,,0,
