G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.26024571398669555,5000,1564,0,1564,0,1,1,0,10,10,,0,
0,0.29065416666666666,5000,2400,0,2400,0,2,1,0,10,10,,0,
0,0.1731813290021891,5000,2975,0,2975,0,3,1,0,12,10,,0,
0,0.22299347785993326,5000,846,0,846,0,4,1,0,10,10,,0,
0,0.3171878581163174,5000,637,0,637,0,5,1,0,8,10,,0,
0,0.30737380212337423,5000,1167,0,1167,0,6,1,0,9,10,,0,
0,0.19904369587464849,5000,341,0,341,0,7,1,0,9,10,,0,
0,0.22750902064285042,5000,2575,0,2575,0,8,1,0,11,10,,0,
0,0.1207009387206948,5000,766,0,766,0,9,1,0,11,10,,0,
0,0.19953643079724098,5000,1690,0,1690,0,10,1,0,12,10,,0,
