run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_50288441cdd9,active,H2,PAY_edd0ede5994a,1,2746,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H2,PAY_1e12ca736156,1,500,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H3,PAY_c0906fe8665e,3,2171,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H3,PAY_6005dababa57,3,500,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H4,PAY_f8f9ec94000c,5,2404,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H4,PAY_43636adb1b4b,5,500,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H5,PAY_c5f3a05abed3,7,3324,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H5,PAY_9f6ed86bcb1a,7,500,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H1,PAY_428cfdb82570,9,1852,repaid,0,0,0,no_trade
balanced_active_50288441cdd9,active,H1,PAY_c021944d825c,9,500,repaid,0,0,0,no_trade
