run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_052cc89e6323,active,0,mid,SELL,H5,TKT_PAY_fac978a04e77,H4,5,10,8.50,0.85,True,0,0E-13,0.85,1.15,1.0,2500,-9648.50,0,0E-13,0.85,1.15,2508.50,-9648.50,False,False,False
balanced_active_052cc89e6323,active,0,mid,BUY,H2,TKT_PAY_fac978a04e77,H4,5,10,11.50,1.15,True,0,0E-13,0.85,1.15,1.0,2500,2012.00,0,0E-13,0.85,1.15,2488.50,2009.00,False,False,False
