G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.31757471754255556,9828,943,66,943,0,1,0.9300106044538706,66,8,8,,0.06998939554612937,1
0,0.21522397105754446,9828,517,167,517,0,2,0.6769825918762089,167,10,10,,0.3230174081237911,1
0,0.30100954139735303,9828,570,313,570,0,3,0.45087719298245615,313,9,9,,0.5491228070175439,1
0,0.13186582971888797,9828,1077,672,1077,0,4,0.37604456824512533,672,10,10,,0.6239554317548747,1
0,0.25829694677672677,9828,2328,447,2328,0,5,0.8079896907216495,447,10,10,,0.19201030927835053,1
0,0.29015221885151277,9828,965,179,965,0,6,0.8145077720207254,179,10,10,,0.18549222797927462,1
0,0.34079359838232287,9828,1639,395,1639,0,7,0.7589993898718731,395,8,8,,0.2410006101281269,1
0,0.214155330867764,9828,502,216,502,0,8,0.5697211155378487,216,10,10,,0.4302788844621514,1
0,0.20449121783902824,9828,722,375,722,0,9,0.4806094182825485,375,9,9,,0.5193905817174516,1
0,0.230080359218482,9828,691,278,691,0,10,0.597684515195369,278,9,9,,0.402315484804631,1
