run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_552f2d625434,active,H2,PAY_95bb18d139d7,1,2132,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H2,PAY_6fa02a188d18,1,500,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H1,PAY_3b53790e0bb1,2,3245,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H1,PAY_f50230ad7934,2,500,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H5,PAY_bc75ab9343f5,8,1302,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H5,PAY_d9c414514ff9,8,500,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H4,PAY_66bf4a702278,9,2635,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H4,PAY_c06ec26a7dbb,9,500,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H3,PAY_e0a878dc7794,10,3183,repaid,0,0,0,no_trade
balanced_active_552f2d625434,active,H3,PAY_f84737098a55,10,500,repaid,0,0,0,no_trade
