run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_49445522bf21,active,H2,PAY_6d47507f0b75,1,2997,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H2,PAY_cdf77190f285,1,500,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H3,PAY_355767b424d2,3,1342,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H3,PAY_c63b2084002e,3,500,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H4,PAY_89e6db26f1ad,5,3003,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H4,PAY_22c6c1bb6370,5,500,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H5,PAY_9a82796a52f9,7,2955,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H5,PAY_f10a25060126,7,500,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H1,PAY_5ad8658d7875,9,2200,repaid,0,0,0,no_trade
balanced_active_49445522bf21,active,H1,PAY_8d22a6428e58,9,500,repaid,0,0,0,no_trade
