run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_99ea33902ece,active,0,200,80,120,0,39375.00000000000015000000001,0.005079365079365079345729402871
balanced_active_99ea33902ece,active,1,160,80,80,0,39375.00000000000015000000001,0.004063492063492063476583522297
balanced_active_99ea33902ece,active,2,120,80,40,0,39375.00000000000015000000001,0.003047619047619047607437641723
balanced_active_99ea33902ece,active,3,120,80,40,0,39375.00000000000015000000001,0.003047619047619047607437641723
balanced_active_99ea33902ece,active,4,80,40,40,0,39375.00000000000015000000001,0.002031746031746031738291761148
balanced_active_99ea33902ece,active,5,40,40,0,0,39375.00000000000015000000001,0.001015873015873015869145880574
balanced_active_99ea33902ece,active,6,40,40,0,0,39375.00000000000015000000001,0.001015873015873015869145880574
balanced_active_99ea33902ece,active,7,40,40,0,0,39375.00000000000015000000001,0.001015873015873015869145880574
balanced_active_99ea33902ece,active,8,0,0,0,0,39375.00000000000015000000001,0E+23
balanced_active_99ea33902ece,active,9,0,0,0,0,39375.00000000000015000000001,0E+23
balanced_active_99ea33902ece,active,10,0,0,0,0,39375.00000000000015000000001,0E+23
