G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.502026960681171,5125.0,1068,568,1068,0,1,0.4681647940074906,568,2,1,,0.5318352059925093,1
0,0.6879781809202773,5125.0,2585,0,2585,0,3,1,0,2,1,,0,
0,0.7609695377514452,5125.0,3603,0,3603,0,5,1,0,2,1,,0,
1726.0000000000002,0.8646886653651411,5125.0,6851,0,6851,0,7,1,0,2,1,,0,
0,0.5076379245044818,5125.0,890,0,890,0,9,1,0,2,1,,0,
