agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,51875.0,,-51875.0,0,51875.0,0.0,0.0
H1,,,,500.0,141,,,,38,603.0,641.0,38,0.0,0.0
H2,,,,62.0,13,,,,,75.0,75.0,0,0.0,0.0
H3,,,,913.0,,,,,47,866.0,913.0,47,0.0,0.0
H4,,,,500.0,22,,,,209,313.0,522.0,209,0.0,0.0
H5,,,,248.0,184,,,,25,407.0,432.0,25,0.0,0.0
H6,,,,752.0,,,,,213,539.0,752.0,213,0.0,0.0
H7,,,,500.0,188,,,,74,614.0,688.0,74,0.0,0.0
H8,,,,500.0,49,,,,84,465.0,549.0,84,0.0,0.0
H9,,,,500.0,59,,,,200,359.0,559.0,200,0.0,0.0
H10,,,,500.0,175,,,,487,188.0,675.0,487,0.0,0.0
H11,,,,500.0,462,,,,174,788.0,962.0,174,0.0,0.0
H12,,,,369.0,149,,,,,518.0,518.0,0,0.0,0.0
H13,,,,606.0,,,,,92,514.0,606.0,92,0.0,0.0
H14,,,,500.0,67,,,,96,471.0,567.0,96,0.0,0.0
H15,,,,326.0,71,,,,25,372.0,397.0,25,0.0,0.0
H16,,,,674.0,,,,,101,573.0,674.0,101,0.0,0.0
H17,,,,500.0,76,,,,129,447.0,576.0,129,0.0,0.0
H18,,,,500.0,104,,,,161,443.0,604.0,161,0.0,0.0
H19,,,,500.0,136,,,,162,474.0,636.0,162,0.0,0.0
H20,,,,500.0,137,,,,30,607.0,637.0,30,0.0,0.0
H21,,,,500.0,5,,,,60,445.0,505.0,60,0.0,0.0
H22,,,,308.0,35,,,,,343.0,343.0,0,0.0,0.0
H23,,,,667.0,,,,,141,526.0,667.0,141,0.0,0.0
H24,,,,500.0,116,,,,274,342.0,616.0,274,0.0,0.0
H25,,,,493.0,249,,,,25,717.0,742.0,25,0.0,0.0
H26,,,,507.0,,,,,61,446.0,507.0,61,0.0,0.0
H27,,,,500.0,36,,,,120,416.0,536.0,120,0.0,0.0
H28,,,,500.0,95,,,,213,382.0,595.0,213,0.0,0.0
H29,,,,500.0,188,,,,54,634.0,688.0,54,0.0,0.0
H30,,,,500.0,29,,,,223,306.0,529.0,223,0.0,0.0
H31,,,,500.0,198,,,,97,601.0,698.0,97,0.0,0.0
H32,,,,425.0,72,,,,,497.0,497.0,0,0.0,0.0
H33,,,,550.0,,,,,267,283.0,550.0,267,0.0,0.0
H34,,,,500.0,242,,,,40,702.0,742.0,40,0.0,0.0
H35,,,,128.0,15,,,,25,118.0,143.0,25,0.0,0.0
H36,,,,872.0,,,,,76,796.0,872.0,76,0.0,0.0
