run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_cba9844a547f,active,H2,PAY_744c379038f2,1,1711,repaid,1,0,-1648.80,hold_to_maturity
balanced_active_cba9844a547f,active,H2,PAY_e2c4c81532e8,1,500,repaid,1,0,-1648.80,hold_to_maturity
balanced_active_cba9844a547f,active,H1,PAY_de8c8b04a914,2,1998,repaid,0,0,0,no_trade
balanced_active_cba9844a547f,active,H1,PAY_33d17af2a345,2,500,repaid,0,0,0,no_trade
balanced_active_cba9844a547f,active,H5,PAY_47a2eee2efac,8,5100,repaid,0,1,1099.20,sell_before
balanced_active_cba9844a547f,active,H5,PAY_1ab7e03e482a,8,500,repaid,0,1,1099.20,sell_before
balanced_active_cba9844a547f,active,H4,PAY_f54355a07fc2,9,1374,repaid,0,0,0,no_trade
balanced_active_cba9844a547f,active,H4,PAY_ff6026a7341d,9,500,repaid,0,0,0,no_trade
balanced_active_cba9844a547f,active,H3,PAY_9dbedd73a111,10,2314,repaid,0,0,0,no_trade
balanced_active_cba9844a547f,active,H3,PAY_31f4d0a5cd8f,10,500,repaid,0,0,0,no_trade
